names,places,addresses,times,teles,titles,descs
齐亚尼澡堂,卡萨布兰卡,"59 Rue Abou Rakrak, Casablanca Morocco",7:00-21:30开放,+212 5223-19695,开放时间,全年 7:00-21:30
伊斯坦布尔温泉浴室,卡萨布兰卡,"151 Angle rue Azanbak et El Ourjouane Beausejour, Casablanca 20100 Morocco",今日08:45开放,+212 5223-93921,开放时间,全年 周日 08:15-22:00 周一-周六 08:45-21:45
Moroccan Odyssey,卡萨布兰卡,"Casablanca 20000, Morocco",,,景点介绍,
Parc de Jeux Sindibad,卡萨布兰卡,"angle BD de l'océan atlantique et boulevard du golfe arabique, Casablanca 20000 Morocco",,+212 5227-96862,开放时间,全年 全天开放
Erg Chebbi Dunes,卡萨布兰卡,Morocco,,,介绍->开放时间,这个沙丘景色壮观，区域内有高大的沙丘和金色的丘陵，在这里，游客可以享受骑骆驼穿越沙丘，欣赏美丽的日落和日出景色，或者在露营地品尝美食，是一个受欢迎的旅游地。->全年 全天开放
Marrocos Visitas Marrakech,卡萨布兰卡,"卡萨布兰卡, 摩洛哥",,+212 5357-89510,开放时间,"全年 周一,周日 08:00-20:00；周日-周一:上午8:00-下午8:00;"
The DoorZ Escape Game,卡萨布兰卡,"Anfa Place, bouldevard de la corniche Anfaplace Shopping Center, Casablanca 20100 Morocco",,,景点介绍,
Tamaris Aquaparc,卡萨布兰卡,"Route d'Azemmour Km 15, Casablanca Morocco",今日10:30开放,+212 5229-65369,开放时间,全年 周二-周日 10:30-18:30 周一 06:45-21:30
舍拉废墟遗址,卡萨布兰卡,拉巴特,08:30-18:30开放,+212-699-797811,介绍->开放时间,"舍拉废墟为舍拉古城和摩洛哥梅里尼德王朝时期皇家陵寝遗址，1980年被列为摩国家重点保护文物。舍拉古城原为腓尼基、迦太基和古罗马帝国时代北非重要港口城市，与摩境内的沃吕比利斯古城和伯纳萨古城齐名，公元五世纪荒废。公元十二世纪，梅里尼德王朝君主“黑苏丹”阿布•哈桑定都拉巴特城，修筑城墙在古城遗址基础上圈定皇陵。据考其爱妃以及他本人死后均葬于陵内。
舍拉在1775年一场以里斯本为震中的大地震中被夷为废墟，如今已成为树木丛生和大量鹳类的栖息处。舍拉废墟遗址上古罗马时期的台地园、元老院、论坛、法院、公共浴池等建筑群落依稀可见，梅里尼德王朝时期修筑的外围城墙、清真寺宣礼塔、王妃墓碑和放生池等基本保持了原貌。站在台地园可鸟瞰布雷格雷格河谷和舍拉古城遗址全貌，外围城墙的正门上用古阿拉伯语记录了当年修陵的情况，从王妃墓碑上游人可以读到王圮的生平概志，放生池偏居古遗址一隅，供养着被视若神明的银鳗，游人可向池中抛掷钱币以乞福祗。->全年 08:30-18:30；具体营业状态以当天开放情况为准"
Parc de la Ligue Arabe,卡萨布兰卡,"Boulevard Moulay Youssef, Casablanca 20000 Morocco",,,景点介绍,
Royal Palace of Casablanca,卡萨布兰卡,Casablanca Morocco,,+212 5377-65400,开放时间,全年 周一-周二 全天开放
Plage Lalla Meryem,卡萨布兰卡,"Plage Lalla Meryem, Casablanca, 摩洛哥",,,介绍,该海滩地理位置优越，海滩宽阔，沙质细软，可以在这里冲浪、晒日光浴、游泳等，是享受周末、休闲放松的好去处。
Anglican Church of St John the...,卡萨布兰卡,"Rue Felix et Max Guedj, Casablanca 20250 Morocco",,,介绍,这是一座位于卡萨布兰卡的教堂，里面有很多历史牌匾和彩色玻璃窗。
Tahiti Beach Club,卡萨布兰卡,"Boulevard de la Corniche, Casablanca 20050 Morocco",,+212 5227-98025,开放时间,全年 全天开放
Mahkama du Pacha,卡萨布兰卡,"Quartier des Habbous, Casablanca 20000 Morocco",,+212 613-106809,开放时间,全年 周一-周五 9:00-16:00
Megarama,卡萨布兰卡,"Boulevard de la Corniche, Casa, Morocco",,,景点介绍,
Om Yoga,卡萨布兰卡,"2 Rue Du Golfe Du Comores, Casablanca 20100 Morocco",,+212 600-070565,开放时间,"days: 周日, times: 下午5:00 - 下午7:00,days: 周一 - 周三, times: 上午9:00 - 下午8:30,days: 周四 - 周五, times: 上午9:00 - 下午8:00,days: 周六 - 周日, times: 上午9:00 - 下午2:00,"
Om Yoga Casablanca,卡萨布兰卡,"2 Golfe Des Comores Street Anfa, Casablanca 20100 Morocco",,,景点介绍,
Wild Desert of Morocco,卡萨布兰卡,"卡萨布兰卡, 摩洛哥",,+212 667-859248,开放时间,"全年 全天开放；周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
El Hank Lighthouse,卡萨布兰卡,"J85W+X4M, Casablanca, 摩洛哥",,,景点介绍,
Temple Beth-El,卡萨布兰卡,"Rue Jaber Ben Hayane, Casablanca 20100 Morocco",,,景点介绍,
Sidi Abderrahman Island,卡萨布兰卡,"Îlot de Sidi Abderrahman, Morocco",,,景点介绍,
Oxygène Experiences,卡萨布兰卡,"18 Rue Al Mansour El Abidi, Maarif, Casablanca 20370 Morocco",今日10:00开放,+212 5229-88566,开放时间,全年 10:00-21:00
Mausolee Sidi Abderrahmane,卡萨布兰卡,"Boulevard de l'Ocean Atlantique, Casablanca Morocco",,,景点介绍,
City Hall of Casablanca,卡萨布兰卡,"Place Mohammed V, Casablanca 20000 Morocco",,,景点介绍,
Gare de Casa Port,卡萨布兰卡,"Boulevard de Fes, Casablanca Morocco",,,景点介绍,
Cinema Rialto,卡萨布兰卡,"35 Rue Mohammed El Qori, Quartier Horloge, Casablanca 20000 Morocco",,,景点介绍,
Gauthier Bain Turc,卡萨布兰卡,"25 Rue Jean Jaures, Casablanca Morocco",,,景点介绍,
Maison d'Asa,卡萨布兰卡,"18, Rue Ibrahim Ennakhai, Casablanca Morocco",,+212 5229-96609,开放时间,"全年 周五,周日 10:00-20:00 周一-周四 11:00-20:00"
Foret De Bouskoura,卡萨布兰卡,"Bouskoura, Casablanca 20100 Morocco",,,景点介绍,
Grand Morocco,卡萨布兰卡,"卡萨布兰卡, 摩洛哥",07:00-23:30开放,+212667959990,开放时间,全年 07:00-23:30；周日 - 周六 上午7:00 - 下午11:30
Arko Prestige,卡萨布兰卡,"13 Bd Ain Sidi Ali Bourgogne Bourgogne, Casablanca 20250 Morocco",今日10:00开放,+212 5224-72949,开放时间,全年 10:00-23:00
金矿之城,约翰内斯堡,位于Central Business District南面500米。,09:00-17:00开放,+27-11-2485000,介绍->开放时间,"金矿之城位于约翰内斯堡的一条古老金矿之上，是约翰内斯堡规模较大的主题游乐园和悠闲中心。
金矿之城以威特沃特斯兰德淘金热为主题，主题乐园内的员工身着1880年代淘金人的服装，园区的设计也是仿造那个年代的样式。
园区里有很多放养的孔雀在悠闲漫步，不时从身边走过。主题乐园周围有酒店、餐厅、儿童博物馆、4D电影院，还可以体验进入金矿脉的旅程。->全年 周四-周日 09:00-17:00 周一-周三；具体营业状态以当天开放情况为准。"
曼德拉广场,约翰内斯堡,处于约翰内斯堡的桑顿区中心区域,,+27-11-2176000,介绍->开放时间,"曼德拉广场是南非人气比较旺的地方之一，整个广场充满时尚气息，休闲的咖啡吧、餐厅，更有93加特卖商店。


由于地处桑顿的中心区域，交通非常便捷，前往金融区、桑顿会议中心、豪华酒店以及桑顿城区内295个特色商店。整个广场的设计思路是将意大利式的生活气息带到非洲。->全年 全天开放"
狮子园,约翰内斯堡,"R512 Pelindaba Rd, Hartbeespoort, Broederstroom, 0240, South Africa",08:00-17:00开放,+27-87-1500100,介绍->开放时间,约翰内斯堡必去景点之一，是一个野生狮子保护基地，可以亲手喂狮子吃东西，还有机会鱼小狮子合影。->全年 08:00-17:00
种族隔离博物馆,约翰内斯堡,"Northern Park Way and Gold Reef Rd, Ormonde, Johannesburg, 2001, South Africa",09:00-17:00开放,+27-11-3094700,介绍->开放时间,"种族隔离博物馆展示了南非结束种族隔离政策12年以来，这个曾经推行臭名昭著的种族隔离制度的国家如何从“黑白分明”发展成一个“彩虹国度”。
位于南非约翰内斯堡市西南角。->全年 周三-周日 09:00-17:00；节假日正常开放，具体营业状态以当天开放情况为准。"
约翰内斯堡动物园,约翰内斯堡,"Forest Town, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng 2122",08:30-17:30开放（16:00停止入园）,+27-11-6462000,介绍->开放时间,约翰内斯堡动物园拥有3000种以上的哺乳动物、鸟类和爬虫类。狮子、大象、长颈鹿，以及大型猿类的围场四周只有壕沟划分，完全没有铁栏杆，因此大受游客欢迎。另外新设计的北极熊栖息地，以及人可在里头来回走动的大鸟笼也同样受到游客的青睐。位于约翰内斯堡地方的米德兰德（Midrand）有座特兰斯瓦蛇园（TransvaalSnakePark），园里展出各式各样的非洲蛇，布景相当吸引人。->全年 08:30-17:30（16:00停止入园）；具体营业状态以当天开放情况为准
约翰内斯堡植物园,约翰内斯堡,"Olifants Rd, Emmarentia, Johannesburg, 2195, South Africa",06:00-18:00开放,+27 11 712 6600,介绍->开放时间,"规模宏大、非常美丽可爱的公园。园内有一个湖可以游泳，湖边是大片的草地和树林，公园内有各种不同类型的植物、树木、花草，周末有很多白人来此游玩。
相对规模较小的约堡植物园也在其中，因种有种类繁多的玫瑰亦被称为玫瑰园。->全年 06:00-18:00；具体营业状态以当天开放情况为准。"
卡尔顿中心,约翰内斯堡,"Carlton Centre, 150 Commissioner St, Marshalltown, Johannesburg, 2000, South Africa",07:00-19:00开放,+27-11-3081331,介绍->开放时间,"非洲的建筑，俯瞰整个约翰内斯堡的观景点，也是来到约翰内斯堡不能错过的景点之一。->全年 周五 08:00-19:00 周四,周六-周日 07:00-19:00 周一-周三；具体营业状态以当天开放情况为准。"
约翰内斯堡音乐喷泉公园,约翰内斯堡,可乘公交至Johannesburg CBD Bus Stop站,,,介绍->开放时间,晚上，音乐喷泉公园内无数喷泉水柱随着音乐的节奏，或起或落，忽高忽低，配合着五彩灯光的变化，左摇右摆，就象无数仙女在闻声起舞。->具体营业状态以当天开放情况为准
索韦托,约翰内斯堡,"Soweto, Johannesburg, Johannesburg, South Africa",,,介绍->开放时间,在约翰内斯堡的正南方坐落着索维托（Soweto）——南非特大的“城镇”。这座充满生机的城市有200万居民，历史古迹比比皆是。索维托有南非特大的贫民窟，南非英雄曼德拉也曾在那里生活过。索维托是很多黑人的聚居地。这里是南非民主革命运动的根据地，英雄辈出的地方。这里出了这个国家很棒的足球队、很好的政治、时尚、音乐、舞蹈、体育明星。->具体营业状态以当天开放情况为准。
野鸭湖,约翰内斯堡,"Zoo Lake, Parkview, Randburg, 2122, South Africa",,,介绍->开放时间,在露丝班克南部约3公里的一个公园，园内的湖有很多野鸭和多种野生水鸟，园内还有高大的树林和大片的草地，有草地网球俱乐部等几家网球场。在野鸭湖边有一家颇有特色的德国餐厅。另外在每月的第一个周末在路边的大草坪有绘画艺术展，展出各种风格的油画、水彩、素描等绘画作品，从印象派到抽象作品都有。看中的作品可当场成交。->具体营业状态以当天开放情况为准
蒙特卡西诺飞鸟园,约翰内斯堡,"Montecasino, 1 Montecasino Boulevard, Johannesburg, 2055",09:00-17:00开放,+27-11-5111864,介绍->开放时间,"游览南非不能错过的就是南非的各种动物，位于约翰内斯堡的蒙特卡西诺飞鸟园让你与世界上各种奇异鸟类亲密接触。
园内有鸟类超过60个品种，园区内为真实自然生态环境，各种色彩斑斓的奇异鸟类在树林间栖息飞翔。游人可以接触鸟类、与之嬉戏。
除了各种鸟儿，园内还有非洲特有的哺乳动物和爬行动物，甚至能看到羚羊在树丛中漫步。飞鸟园在周末与节假日有鸟类表演，游览之余千万不要错过精彩的表演。->全年 周三-周日 09:00-17:00；鸟类示范 11 点和 15 点（15 分钟）；具体营业状态以当天开放情况为准。"
比勒陀利亚地方监狱,约翰内斯堡,位于南非约翰内斯堡,08:00-17:00开放,+27 12 307 2000,介绍->开放时间,1962年10月15日，曼德拉被关押到该地方，在那里，曼德拉为了争取自身利益而遭到单独关押，关押时间一日长达23小时，每天只有上午和下午各半个小时的活动时间。->全年 08:00-17:00；具体营业状态以当天开放情况为准
非洲之傲,约翰内斯堡,"Paul Kruger St, Pretoria, South Africa",09:00-12:00开放,+27-12-3158242,介绍->开放时间,"登上奢华的木制车厢——经过能工巧匠之手复原古典列车风貌的珍藏级车厢，以五星奢华的方式来享受美食美酒还有车窗外令人难以置信的无穷壮美的非洲景色。非洲之傲再现逝去的殖民年代所拥有的浪漫氛围，让尊贵的嘉宾以一种防松和优雅的独特方式来体验神奇梦幻的非洲。
非洲之傲列车的多样旅程从为期 48 小时的线路到为期 14 天的线路精彩纷呈，选择多多。非洲之傲将非洲一些非常有特色的旅游目的地连接在一起，从非洲大陆南端的好望角到坦桑尼亚的达累斯萨拉姆，从风景绮丽的南非野生动物天堂姆普马兰加到世界自然奇观维多利亚大瀑布，从纳米比亚震撼的沙漠或者荒凉凄美的大卡鲁地台到生机勃勃郁郁葱葱的夸祖鲁纳塔尔无垠的甘蔗田以及沿开普南海岸线延伸的壮丽花园大道。
非洲之傲列车——在旅行的不同阶段，将用蒸汽机车、内燃机车或者电力机车牵引，多的适合可以搭载42-72位贵宾和36间订制的套房。而且还拥有引以为豪的私家火车站——首都公园私家车站，非洲之傲列车就从这个优雅且具有历史意义的私家车站发车，开始一段段令人终生难忘的奢华旅程，这里也是这个私营铁路公司的心脏以及总部所在地。->全年 周一-周五 08:00-17:00 周六 09:00-12:00；具体营业状态以当天开放情况为准"
啤酒博物馆,约翰内斯堡,"15 President St, Midrand",10:00-18:00开放,+27 11 836 4900,介绍->开放时间,啤酒博物馆位于南非约翰内斯堡，这座博物馆的展览别具匠心，参观者在参观过程中可以亲自品尝原始方法酿制的啤酒，走进仿真的早期的南非酒馆，近距离观察现代的啤酒酿造装置，在亲身体验中感受啤酒文化。品尝甘醇美酒。->全年 周二-周六 10:00-18:00
Bamboo,约翰内斯堡,"53 Rustenburg Road | Melville, Johannesburg 2092, South Africa",,,景点介绍,
宪法山,约翰内斯堡,"Constitutional Court, Johannesburg, South Africa",09:00-17:00开放,+27 11 381 3100,介绍->开放时间,宪法山位于南非约翰内斯堡，它包含了原有的3所牢狱。宪法山并不是一座山，而是一座博物馆。旧建筑以及一幢新建的宪法法院，共同组成了这座博物馆。->全年 09:00-17:00
约翰内斯堡艺廊,约翰内斯堡,"Cnr Klein and King George Streets Joubert Park, Braamfontein, Johannesburg, 2044, South Africa",10:00-17:00开放,+27 11 725 3130,介绍->开放时间,位于朱伯特公园（JoubertPark）里的约翰内斯堡艺廊（JohannesburgArtGallery）坐落在一座结合古今建筑学的迷人建筑物里。馆中拥有足以代表国际及南非艺术的收藏和一间收藏品超过2500件的版画陈列室。非洲部落艺术的展出地点则在维瓦特兰大学的葛楚波赛尔艺廊（GertrudePoselGallery），该馆专门展出逐渐消失的非洲艺术品，如面具、头饰和珠饰细工等。->全年 周二-周日 10:00-17:00
曼德拉之家,约翰内斯堡,"8115 Orlando West, Soweto 1804",09:00-16:45开放,+27 11 936 7754,介绍->开放时间,曼德拉家所在的街道，位于索韦托的维拉卡齐Ngakane的角落，始建于1945年。纳尔逊·曼德拉与他的第一任妻子——伊夫林在1946年搬到了这里。->全年 09:00-16:45；9:00-16:45，耶稣受难日和圣诞节闭馆。
足球城球場,约翰内斯堡,"Soccer City Ave, Nasrec, Johannesburg, 2147南非",,,介绍,这是一个可容纳九万人左右的大型体育场，设施齐全，是当地举办足球赛事、音乐会、世博会等活动的场所。
民俗文化村,约翰内斯堡,"R512, Lanseria, 1739, South Africa",,"+27-12-2051395,+27 71 507 1447,+27-10-442-3420",介绍->开放时间,太阳城民俗文化村是一座全面展示非洲部落文化的露天博物馆。民俗文化村的“村民”会以歌舞迎接贵宾。8座小屋分别按照不同部落传统建造和装饰，通过这些实物和讲解，游客可以真切理解各部落的文化差异。->具体营业状态以当天开放情况为准
南非国立军事史博物馆,约翰内斯堡,"22 Erlswold Way, Johannesburg, 2132, South Africa",8:30-15:30开放,+27 11 646 5513,介绍->开放时间,南非国立军事史博物馆，位于南非约翰内斯堡，这里展示了种类丰富的军事器械，是游客了解南非战斗史的好地方。->全年 8:30-15:30
圣特克电视塔,约翰内斯堡,位于约翰内斯堡的Brixton区驾车可达,,,介绍,"圣特克电视塔高237米，位于约翰内斯堡的Brixton区，与其姐妹塔Hillbrow Tower一样为约翰内斯堡的著名地标。 圣特克塔建于1961年。
2001年，塔的命名权被圣特克（Sentech）公司买下（Sentech为南非一家广播电视信号公司），南非政府仍对其拥有所有权。
1982年之前，塔曾向公众开放，塔上可以观赏约翰内斯堡的全景，但随后由于防止暴徒的袭击而关闭。如今圣特克塔仍然作为约堡的地标成为游览约堡的必看之处。"
露丝班克,约翰内斯堡,"Rosebank, Johannesburg, 2196, South Africa",,,介绍,RoseBank没有高楼大厦，却是约堡有格调、美丽的地区之一。周末有一些自发的乐队演唱优美的歌曲，包括一个黑人打击乐队，演唱的多声部重唱令人难忘。每周六在四楼的露天广场有跳蚤市场，吃、穿、用齐全，每周四晚有一群围棋爱好者在Mall的咖啡店内切磋棋艺，除了中国人还有很多白人爱好者参与。
Top of Africa,约翰内斯堡,"Floor 50, Carlton Centre, 150 Commissioner St, Marshalltown, Johannesburg, 2107, South Africa",,,介绍,该建筑位于约翰内斯堡的中心商业区，这里被称为非洲之巅，内部观景台拥有360度的全景视野，从这里可以俯瞰整个市区和周围的山脉，现已成为约翰内斯堡的标志性建筑。
总统府,约翰内斯堡,Government Ave， Pretoria 0002,,+27-12-3005200,介绍->开放时间,"总统府是一组雄伟壮观的花岗石建筑群，主体建筑是一个半圆形的红顶、米黄色墙体的欧洲宫殿式楼宇，除了对称的两座钟楼式的建筑巍巍高耸之外，没有高楼大厦。总统府耸立于比勒陀利亚一座植被茂密的山冈之顶，地势为全市之巅，站于府前，可俯瞰首都全貌，府周绿树成荫，各种花木精心修剪得或圆或方、或菱或曲。
总统府非常吸引游人目光的是耸立在围廊广场前面的一座“一战英雄纪念碑”，此碑高约12米，碑体3米见方，全部用米黄色花岗石砌塑而成，圆形的碑顶上是两位力量型的裸体勇士分立在一匹昂首扬蹄的骏马两边。碑体的四向都刻有英语铭文，正面是一个大十字架，十字架下面是一个硕大的花环。纪念碑上端二勇士下面、十字架上面的一个地方清清楚楚刻有一组阿拉伯数字“1914-1918”，在纪念碑下方的不远处，还建有烈士陵墓，让人不得不缅怀历史，珍惜现在。->具体营业状态以当天开放情况为准。"
先民博物馆,约翰内斯堡,比勒陀利亚(比勒陀利亚),08:00-18:00开放,+27-69-2652408,介绍->开放时间,"雄伟的先民纪念碑坐落在南非的比勒陀利亚地区的一个自然保护区。
它是一个独特的纪念碑，纪念南非先驱和南非荷兰人的历史的纪念碑，坐落在美丽的自然环境中。目前，它是豪登省访问量较大的文物古迹，也属于南非全国的十大文化历史的旅游景点之一。->全年 08:00-18:00；誓约节期间（12月9日至16日），该景点在21:00关闭；12月25日关闭；具体营业状态以当天开放情况为准。"
蓝花楹林荫道,约翰内斯堡,"Jacaranda Avenue, Pretoria",,,介绍->开放时间,"世界上有至少49种蓝花楹，其中大部分原产于南美和加勒比海地区。蓝花楹隧道位于比勒陀利亚，比勒陀利亚栽种着7万多棵蓝花楹，也被称之为“蓝花楹之城”。
花儿朵朵开时，蓝花楹为这座美丽的城市画上一笔迷人的紫蓝色，让人流连忘返。‍->具体营业状态以当天开放情况为准"
希尔布洛塔,约翰内斯堡,Hillbrow Tower位于约堡市区。,,,介绍,希尔布洛塔是约翰内斯堡重要的地标之一。它位于约翰内斯堡希尔布洛区的边缘，高269米。2005年，它更名为Telkom Jo'burg Tower（Telkom为南非一家通讯公司），为Telkom公司所用。但希尔布洛塔在1981年之后不再让游客进入，关闭前塔内曾有旋转餐厅等设施。
起源中心,约翰内斯堡,"Yale Road &, 1 Enoch Sontonga Ave, Braamfontein, Johannesburg, 2000",09:00-16:00开放,+27-11-717-4700,开放时间,"全年 周一-周三,周五 09:00-17:00 周六 09:00-16:00"
