names,places,links,imgs,desc,address,address_link
黄桥烧饼,扬州,https://you.ctrip.com/fooditem/yangzhou12/7841023-p1.html,https://dimg04.c-ctrip.com/images/tg/668/666/802/84a28716dc334eaba93095020c8b79df_R_220_140.jpg,黄桥烧饼得名于黄桥战役，馅料多是葱油、虾米、鸡丁等食材，外形呈蟹壳状，外焦内软，不油不腻，入口唇齿留香，颇受食客青睐... ,,
翡翠烧卖,扬州,https://you.ctrip.com/fooditem/yangzhou12/7755824-p1.html,https://dimg04.c-ctrip.com/images/tg/599/608/810/1383211632cc4db4a2412770dc11479c_R_220_140.jpg,翡翠烧卖为富春茶社创始人陈步云所创，与千层油糕并称扬州面点中的“点心双绝”。其色泽翡绿，甜润清芬，薄皮丰馅带来饱满口... ,,
阳春面,扬州,https://you.ctrip.com/fooditem/yangzhou12/7761650-p1.html,https://dimg04.c-ctrip.com/images/tg/517/484/544/80a6598c80204c93bb7df1a73389c95d_R_220_140.jpg,阳春面，因其汤清味鲜，筋道爽滑的特点成为扬州面食的一大特色。阳春面的关键是炸葱油，加入的猪油更是提升了面的香味，上桌... ,,
银丝面,常州,https://you.ctrip.com/fooditem/changzhou206/7755868-p1.html,https://dimg04.c-ctrip.com/images/tg/091/911/957/4cb78cca5c0d46a796157d4dd9657c00_R_220_140.jpg,银丝面是常州的特色小吃，精选白面粉加鸡蛋白为原料，用细齿面刀轧制而成。银丝面的汤采用肉骨头、黄鳝、白斩鸡等食材煲制，... ,塘桥老哥·常州菜(勤业路店),https://you.ctrip.com/food/changzhou206/430131.html
虾饼,常州,https://you.ctrip.com/fooditem/changzhou206/7756053-p1.html,https://dimg04.c-ctrip.com/images/100p0o000000el3xp60F9_R_220_140.jpg,虾饼是常州有名的传统小吃之一，又称“铜鼓饼”，距今已有200多年历史。其色泽金黄，香气浓郁，入口外脆里软，口感层次丰富... ,塘桥老哥·常州菜(勤业路店),https://you.ctrip.com/food/changzhou206/430131.html
加蟹小笼包,常州,https://you.ctrip.com/fooditem/changzhou206/7755865-p1.html,https://dimg04.c-ctrip.com/images/tg/232/289/621/d07aa55413a4489f82a4a903fa20bc62_R_220_140.jpg,加蟹小笼包创于清道光年间，是常州的名小吃之一。其皮薄、馅丰、卤多，吃时先吸出鲜美的卤汁，再沾一点香醋，入口的滋味妙不... ,常州糕团店(北大街新世纪商城店),https://you.ctrip.com/food/changzhou206/4925992.html
大麻糕,常州,https://you.ctrip.com/fooditem/changzhou206/7755866-p1.html,https://dimg04.c-ctrip.com/images/tg/754/089/180/8ea7d6c68d8141fcb6dcbcdf48eda535_R_220_140.jpg,大麻糕是一道颇受常州人青睐的家常食品之一。其选用白面粉、芝麻、白糖等原料，经过多道工序精制而成，香味浓郁，色泽黄润。 ,常州迎桂馒头店(光华路店),https://you.ctrip.com/food/changzhou206/4926005.html
三鲜馄饨,常州,https://you.ctrip.com/fooditem/changzhou206/7783017-p1.html,https://dimg04.c-ctrip.com/images/tg/013/581/423/500ffea3b91c45949f7b68876adf40d9_R_220_140.jpg,三鲜馄饨是常州出名的小吃之一，以虾仁、青鱼肉、猪肉为馅心，采用面粉与鸡蛋清制成馄饨皮，再以母鸡煨成汤汁，入口皮薄馅丰... ,,
砂锅鱼头,常州,https://you.ctrip.com/fooditem/changzhou206/24065955-p1.html,https://dimg04.c-ctrip.com/images/100m1a0000019tbk674DF_R_220_140.jpg,砂锅鱼头汤鲜汁浓，采用天目湖里的花鲢为主材，毫无土腥味，再加上甘甜的天目湖水，熬煮两小时以上，呈现出鲜咸甜香的滋味。 ,,
网油卷,常州,https://you.ctrip.com/fooditem/changzhou206/18741816-p1.html,https://dimg04.c-ctrip.com/images/100g1e000001fl9ksA130.gif,网油卷又称网卷糕，为常州传统佳肴之一，其外壳薄脆爽口，甜而不腻。以猪网油、猪肉、豆沙等为原料炸制而成；装盘时脂香四溢... ,,
香糟扣肉,常州,https://you.ctrip.com/fooditem/changzhou206/9844533-p1.html,https://dimg04.c-ctrip.com/images/10021e000001frnja4592.gif,香糟扣肉以上好的五花肉为主材料，其制作方法以蒸为主。厨师以精湛的技法反复蒸制，蒸制时加入酱油、香糟、白砂糖等配料，使... ,,
溧阳扎肝,常州,https://you.ctrip.com/fooditem/changzhou206/21415482-p1.html,https://dimg04.c-ctrip.com/images/100e1e000001fnbpmD2CB.gif,溧阳扎肝是当地十大经典名菜之一。以五花肉、猪肝、油豆腐等为主要食材，洗净后用一小段猪小肠扎结实，放入葱、姜、料酒等调... ,,
横山桥百叶,常州,https://you.ctrip.com/fooditem/changzhou206/22196161-p1.html,https://dimg04.c-ctrip.com/images/100w1e000001fqlzw3AC9.gif,横山桥百叶早于明清时就非常出名，其口感更是上乘。横山桥百叶制作时，精选个头饱满、品质俱佳的黄豆，经过磨浆、打浆、沥浆... ,,
溧阳乌米饭,常州,https://you.ctrip.com/fooditem/changzhou206/25063742-p1.html,https://dimg04.c-ctrip.com/images/10051e000001fn2z46769.gif,农历四月初八，是中国传统的乌饭节，因此，蒸乌米饭也成为很多地方的习俗。采用溧阳乌米，将乌饭树的叶子洗净蒸煮，之后取其... ,,
炒螺蛳,常州,https://you.ctrip.com/fooditem/changzhou206/15550424-p1.html,https://dimg04.c-ctrip.com/images/100k1e000001for8kCDB7.gif,炒螺蛳为常州一道地道家常菜。取鲜活螺蛳静养吐沙，清洗干净后，与葱、姜、蒜、干辣椒等配料一起爆炒，翻炒后加水、调料后焖... ,,
常州汤团,常州,https://you.ctrip.com/fooditem/changzhou206/25239431-p1.html,https://dimg04.c-ctrip.com/images/10031e000001fmaxz3D1E.gif,汤团为常州传统名点，分咸甜两种口味，甜的有豆沙和芝麻馅，咸的为鲜肉和荠菜馅。其外形雪白可爱，内陷口感丰富，一口下去细... ,,
豆腐汤,常州,https://you.ctrip.com/fooditem/changzhou206/15410582-p1.html,https://dimg04.c-ctrip.com/images/10011e000001fxi2i5B42.gif,豆腐汤是常州家常菜中常见的一种美食。以豆腐为主，加入鸭血、百叶丝等配料，经过精心烹调后色泽淡雅，鲜嫩爽口，回味无穷。 ,,
小笼包,常州,https://you.ctrip.com/fooditem/changzhou206/24671047-p1.html,https://dimg04.c-ctrip.com/images/01005120009zopwsy8821_R_220_140.jpg,小笼包是常州市的特色小吃，以皮薄透明，汁水浓郁，肉馅鲜嫩为特色，辅以香醋、嫩姜，风味更佳，堪称常州一绝，常州小笼包以... ,,
萝卜干,常州,https://you.ctrip.com/fooditem/changzhou206/7764029-p1.html,https://dimg04.c-ctrip.com/images/tg/285/508/956/4f08bacad86e495ab34591c7e4d203b7_R_220_140.jpg,萝卜干是独具常州风味的传统土特产品之一。其精选新闸出产的实心红萝卜为原料，成品入口咸中带甜，脆嫩可口，令人欲罢不能。 ,,
红烧山羊肉,南通,https://you.ctrip.com/fooditem/nantong85/23678437-p1.html,https://dimg04.c-ctrip.com/images/100n1b000001bpnti3A9A_R_220_140.png,红烧山羊肉是海门的一道特色佳肴，历史悠久，海门羊肉烹制技艺现已被纳入非物质文化遗产。海门山羊肉质细嫩，肥瘦适宜，羊膻... ,,
茄儿嵌斩肉,南通,https://you.ctrip.com/fooditem/nantong85/11222261-p1.html,https://dimg04.c-ctrip.com/images/100u0h0000008tqn3C741_R_220_140.jpg,茄儿嵌斩肉即茄子夹肉，是南通的一道经典菜肴。茄儿嵌斩肉可以用整条茄子夹肉，也可以分段夹，还可以切片夹，斩肉即肉泥，讲... ,毛家饭店(海天大厦店),https://you.ctrip.com/food/nantong85/375155.html
红烧河豚,南通,https://you.ctrip.com/fooditem/nantong85/23989254-p1.html,https://dimg04.c-ctrip.com/images/100b1b000001bszzd9A85_R_220_140.png,尝遍世间鱼万千，要数河豚味美鲜，来到南通，不可不吃的就是河豚了。红烧是当地比较常见的一种制作河豚菜肴的方法，新鲜的河... ,,
鮰鱼,南通,https://you.ctrip.com/fooditem/nantong85/24165309-p1.html,https://dimg04.c-ctrip.com/images/10031b000001bscbz844C_R_220_140.png,鮰鱼俗称江团，是长江流域常见的一种鱼，通体无鳞且鱼刺少，吃起来肉质细嫩鲜美，所以非常受人们喜爱。在南通比较常见的菜是... ,,
鲈鱼,南通,https://you.ctrip.com/fooditem/nantong85/24664276-p1.html,https://dimg04.c-ctrip.com/images/100k1b000001busv7DCF8_R_220_140.png,南通以鱼类菜肴出名，鲈鱼更是广受喜爱。肉质洁白细嫩的鲈鱼不仅口感上乘，细刺也较少，做成的松鼠鲈鱼就像绽开的松鼠尾巴，... ,,
狼山鸡,南通,https://you.ctrip.com/fooditem/nantong85/8069213-p1.html,https://dimg04.c-ctrip.com/images/10021b000001bxpbsD342_R_220_140.png,狼山鸡是南通特有品种，体格健壮，肉质紧实，在家禽界享有盛名。狼山鸡多为散养，用天然谷物作为饲料，所以鸡肉品质非常好，... ,,
铁板文蛤,南通,https://you.ctrip.com/fooditem/nantong85/23846165-p1.html,https://dimg04.c-ctrip.com/images/100h1b000001bs7vcAAA4_R_220_140.png,南通厨师擅长烹饪文蛤佳肴，造就了南通文蛤鲜飘天下的美名，来到此地，怎能错过此等人间珍味。文蛤因其本味极鲜，爆炒、煨汤... ,,
蟹黄包,南通,https://you.ctrip.com/fooditem/nantong85/7763259-p1.html,https://dimg04.c-ctrip.com/images/0104m12000a24489d1ECC_R_220_140.jpg,蟹黄包是南通地区的风味美食之一，是用蟹黄为主要的食材所制作而成的，其馅料鲜美，汤汁浓稠，面皮软绵，个头圆润，一口下去... ,,
带鱼,南通,https://you.ctrip.com/fooditem/nantong85/7770284-p1.html,https://dimg06.c-ctrip.com/images/fd/tg/g1/M08/94/64/CghzfFWDzTCAMUYRAAD53JEgExM664_R_220_140.jpg,带鱼是南通四大名产之一，肉质肥厚，味道鲜美，深受广大食客的喜爱。带鱼可采用红烧、清蒸、煎炸等多种方式，无论哪一种烹饪... ,,
火饺,南通,https://you.ctrip.com/fooditem/nantong85/24478261-p1.html,https://dimg04.c-ctrip.com/images/0103s12000a22i91b5BF7_R_220_140.jpg,火饺是南通地方特色小吃之一，色泽金黄，外皮香脆，内里软糯，滋味鲜美。火饺讲究趁热吃，刚出锅时皮极脆，咬一口，肉汁儿冒... ,,
徐州烙馍,徐州,https://you.ctrip.com/fooditem/xuzhou230/10765823-p1.html,https://dimg04.c-ctrip.com/images/100a0h0000008v1qxCB0E_R_220_140.jpg,徐州烙馍凭借其深厚的历史底蕴和柔韧的口感声名远扬。徐州烙馍面皮摊得极薄，当地人普遍的吃法之一就是烙馍卷馓子，小把金丝... ,大张烙馍村(三环南路旗舰店),https://you.ctrip.com/food/xuzhou230/45757.html
地锅鸡,徐州,https://you.ctrip.com/fooditem/xuzhou230/7885242-p1.html,https://dimg04.c-ctrip.com/images/100p0h0000008v2ce39D6_R_220_140.jpg,地锅鸡是徐州的传统招牌菜，一直以来受到了很多食客的追捧。地锅鸡实际是地锅四周整齐的贴满了生面锅贴小饼，中间就是地锅鸡... ,百味地锅鸡(夹河西街店),https://you.ctrip.com/food/xuzhou230/46207.html
饣它汤,徐州,https://you.ctrip.com/fooditem/xuzhou230/17993345-p1.html,https://dimg04.c-ctrip.com/images/100b1b000001bts9d0EC7_R_220_140.png,饣它汤是徐州特色小吃中的代表，其拥有上千年的历史文化底蕴。熬制正宗的饣它汤需要准备五种主料和十几种辅料，再历经复杂且... ,,
羊肉汤,徐州,https://you.ctrip.com/fooditem/xuzhou230/24655167-p1.html,https://dimg04.c-ctrip.com/images/10071b000001c82vu0D4D_R_220_140.png,羊肉汤是徐州地区的特色风味美食，徐州人常年偏爱羊肉历史由来已久，当地的彭祖伏羊节极其出名，尤其是在夏季时，还吸引了大... ,,
羊肉面鱼,徐州,https://you.ctrip.com/fooditem/xuzhou230/24147774-p1.html,https://dimg04.c-ctrip.com/images/100a1b000001bsq0lA767_R_220_140.png,羊肉面鱼这道菜肴不仅代表着徐州人对羊肉美食的一种热爱之情，而且还是徐州彭祖伏羊节的经典代表菜之一。其入口咸鲜兼有微辣... ,,
辣汤,徐州,https://you.ctrip.com/fooditem/xuzhou230/24152902-p1.html,https://dimg04.c-ctrip.com/images/100f1b000001brfdtE862_R_220_140.png,辣汤在徐州人饮食生活中扮演着不可或缺的角色，早上喝上一碗辣汤便是徐州人一天的开始。辣汤历史起源颇为悠久，流传至今的辣... ,,
煎包,徐州,https://you.ctrip.com/fooditem/xuzhou230/24176918-p1.html,https://dimg04.c-ctrip.com/images/100t1b000001brggq1888_R_220_140.png,煎包是徐州传统的小吃之一，当地人经常将其作为早餐食用，很显然煎包对于徐州人不仅仅是一种美食，更是一种习以为常的生活。... ,,
徐州三鲤,徐州,https://you.ctrip.com/fooditem/xuzhou230/24984594-p1.html,https://dimg04.c-ctrip.com/images/10041b000001bqe6dC730_R_220_140.png,徐州三鲤中具有代表性的是四孔鲤鱼，在徐州地区非常出名，其产自徐州的微山湖水域，另外两种分别是徐州黄河水产的金鲤和徐州... ,,
把子肉,徐州,https://you.ctrip.com/fooditem/xuzhou230/24074200-p1.html,https://dimg04.c-ctrip.com/images/100a1b000001bsqi284F6_R_220_140.png,来到徐州，把子肉一定是值得一试的美食。肥瘦相间的把子肉成品肉皮软糯，入口肥而不腻，滋味醇厚。其可搭配的辅菜的选择相当... ,,
徐州蛙鱼,徐州,https://you.ctrip.com/fooditem/xuzhou230/24984596-p1.html,https://dimg04.c-ctrip.com/images/10051b000001btzj874CE_R_220_140.png,徐州蛙鱼实际上是一种形似小鱼的凉粉，现在是徐州经典特色小吃之一，口感酸爽的蛙鱼也俘获了不少食客。晶莹的蛙鱼搭配上黄灿... ,,
锅贴,徐州,https://you.ctrip.com/fooditem/xuzhou230/24669816-p1.html,https://dimg04.c-ctrip.com/images/10011e000001fxhwjB2FF.gif,锅贴为早餐桌上常见的美食，而徐州的锅贴大多为锅贴饺。上桌时的锅贴，单面金黄，各式的馅料使其口感极为丰富，早上与粥搭配... ,,
虾婆婆,连云港,https://you.ctrip.com/fooditem/lianyungang238/7914600-p1.html,https://dimg04.c-ctrip.com/images/tg/205/536/563/a7511fa7bdbd483d8eee22f906415a40_R_220_140.jpg,虾婆婆是连云港人对虾蛄的俗称，大部分地区会称其为皮皮虾。虾婆婆适合做成椒盐口味，过油后撒上椒盐，口感酥脆，味道极其鲜... ,美味斋龙虾城(解放路店),https://you.ctrip.com/food/lianyungang238/4925717.html
大黄鱼,连云港,https://you.ctrip.com/fooditem/lianyungang238/24198724-p1.html,https://dimg04.c-ctrip.com/images/100g1b000001bpvwfBBC1_R_220_140.png,大黄鱼又叫做黄鱼、大黄花鱼、黄金龙，在全国有很高的市场知名度，以赣榆区的大黄鱼为代表，是连云港的一大特色。大黄鱼肉质... ,,
沙光鱼,连云港,https://you.ctrip.com/fooditem/lianyungang238/8038136-p1.html,https://dimg01.c-ctrip.com/images/10020h0000008v0r5B8E6_R_220_140.jpg,沙光鱼生活在海水和咸淡水中，鱼肉鲜嫩，适合做成鱼汤或红烧沙光鱼，还被列入过《中国名菜谱》，是连云港的知名特产。沙光鱼... ,八仙渔港,https://you.ctrip.com/food/lianyungang238/4925748.html
梭子蟹,连云港,https://you.ctrip.com/fooditem/lianyungang238/24671037-p1.html,https://dimg04.c-ctrip.com/images/100s1b000001bw2sfD28C_R_220_140.png,梭子蟹的地位在海鲜中也算是名列前茅，不仅肉质鲜美，还有较高的营养价值。在连云港的梭子蟹捕捞期，每天都会有数以万计的梭... ,,
八爪鱼,连云港,https://you.ctrip.com/fooditem/lianyungang238/24654101-p1.html,https://dimg04.c-ctrip.com/images/100i1b000001bn7myECE9_R_220_140.png,八爪鱼是连云港的特产海鲜之一，学名为章鱼，因有八条触手而得其名。八爪鱼的肉很紧致，口感Q弹有嚼劲，在连云港比较常见的... ,,
东方对虾,连云港,https://you.ctrip.com/fooditem/lianyungang238/12421231-p1.html,https://dimg04.c-ctrip.com/images/10061b000001bptga976F_R_220_140.png,东方对虾是连云港知名海珍之一，一般称其为对虾，味道鲜甜，采用极简的烹饪方式就能尝到其独特的美味。东方对虾一般用盐水简... ,,
海蛏,连云港,https://you.ctrip.com/fooditem/lianyungang238/23782151-p1.html,https://dimg04.c-ctrip.com/images/100o1c000001c4jo3EB06_R_220_140.png,连云港靠海吃海，海蛏是连云港的特产之一，适合爆炒或者清水煮食，味道鲜美，肉质细嫩。连云港的海蛏肉肥，用大火炒出来的海... ,,
东海小公鸡,连云港,https://you.ctrip.com/fooditem/lianyungang238/9856279-p1.html,https://dimg04.c-ctrip.com/images/10081c000001c5wk62667_R_220_140.png,连云港的东海小公鸡是当地的家常菜，选用肉质细嫩的小公鸡，品种一般是草鸡，富含营养又适合热炒。东海小公鸡采用红烧技法，... ,,
皮皮虾,连云港,https://you.ctrip.com/fooditem/lianyungang238/7772255-p1.html,https://dimg04.c-ctrip.com/images/10090h0000008w9ct5D85_R_220_140.jpg,皮皮虾又名富贵虾，撒尿虾，港城人民叫它虾婆婆，每个地方对皮皮虾都有当地的叫法，然而不变的是它鲜美的味道。连云港人习惯... ,,
东台鱼汤面,盐城,https://you.ctrip.com/fooditem/yancheng493/10410348-p1.html,https://dimg04.c-ctrip.com/images/10020h0000008ubnjC140_R_220_140.jpg,东台鱼汤面的鱼汤是用炸过的野生鲫鱼加上鳝鱼骨头或猪骨头熬出的高汤，味道鲜美，呈奶白色，营养丰富，吃起来没有鱼腥味，清... ,洪祥大酒店(大庆东路店),https://you.ctrip.com/food/yancheng493/358482.html
藕粉圆子,盐城,https://you.ctrip.com/fooditem/yancheng493/7926020-p1.html,https://dimg04.c-ctrip.com/images/100a0h0000008ub24DB81_R_220_140.jpg,藕粉圆子是盐城的特色小吃，具有百年历史，曾经是宫廷点心，后来流传至民间。藕粉圆子的外皮主料是藕粉，馅料为桃仁、松子仁... ,洪祥大酒店(大庆东路店),https://you.ctrip.com/food/yancheng493/358482.html
醉螺,盐城,https://you.ctrip.com/fooditem/yancheng493/7938816-p1.html,https://dimg04.c-ctrip.com/images/10040h0000008ubxz1FFE_R_220_140.jpg,醉螺是盐城的特色美食，始于明代，产于黄海滩涂的泥螺个大肉肥，肉质鲜美细嫩，做成醉螺很是美味。醉螺是用曲酒腌制而成，腌... ,东家小院(盐马路店),https://you.ctrip.com/food/yancheng493/359802.html
蟹黄包,盐城,https://you.ctrip.com/fooditem/yancheng493/7763259-p1.html,https://dimg04.c-ctrip.com/images/tg/649/033/873/62678fd3912b40849f4ae113a10f77eb_R_220_140.jpg,蟹黄包是江苏的传统小吃，馅料主要为蟹黄和蟹肉，制作方法精细讲究。蟹黄包的包子皮一定要用高筋面粉制作，这样做出来的蟹黄... ,洪祥大酒店(大庆东路店),https://you.ctrip.com/food/yancheng493/358482.html
糯米肉圆,盐城,https://you.ctrip.com/fooditem/yancheng493/22468934-p1.html,https://dimg04.c-ctrip.com/images/100a1e000001flwxa7076.gif,糯米肉圆为当地特色美食。将糯米提前蒸制好，再将剁好的肉馅加葱沫、姜沫和鸡蛋、调料等拌匀，马蹄用刀背敲成泥，放入肉糊中... ,,
鸡蛋饼,盐城,https://you.ctrip.com/fooditem/yancheng493/24663321-p1.html,https://dimg04.c-ctrip.com/images/100g1e000001fla96FCCA.gif,鸡蛋饼是当地人钟爱的早餐之一。其制作方法简单，油锅煎制适当的面糊，涂抹搅拌好的蛋液，撒上葱花、芝麻、涂抹酱汁，折叠后... ,,
阜宁杀猪菜,盐城,https://you.ctrip.com/fooditem/yancheng493/18999461-p1.html,https://dimg04.c-ctrip.com/images/100a1e000001flwxl41E3.gif,阜宁杀猪菜是当地有名的农家土菜。其出品是将猪的肝、大肠等部位做成了菜，制作时，在保持了传统风味的基础上，改进烹饪方法... ,,
肉丝面,盐城,https://you.ctrip.com/fooditem/yancheng493/24186487-p1.html,https://dimg04.c-ctrip.com/images/0105a12000a21mspsD41C_R_220_140.jpg,盐城特色肉丝面，比起苏式面更为讲究，带有江南水乡独特的风味，浓油赤酱的肉丝面，裹满酱汁的面条，闻着香，吃起来更美味。 ,,
软兜长鱼,淮安,https://you.ctrip.com/fooditem/huaian351/15561779-p1.html,https://dimg04.c-ctrip.com/images/100d1e000001fj3o59DB6.gif,软兜长鱼又叫“软兜鳝鱼”，以鲜嫩口感令众多食客喜爱。以鳝为原料，放入带有葱、姜、盐、醋的沸水锅内烹制，制作时特别考验... ,,
妃宫蒲菜,淮安,https://you.ctrip.com/fooditem/huaian351/25240487-p1.html,https://dimg06.c-ctrip.com/images/100q1e000001flve2636A.gif,蒲菜为淮安当地的特产，而天妃宫所产的蒲菜甚是肥美，因而得此名。其菜体洁白如玉，食之肥嫩清香。烹饪时，保持菜肴原汁原味... ,,
平桥豆腐,淮安,https://you.ctrip.com/fooditem/huaian351/15582534-p1.html,https://dimg04.c-ctrip.com/images/100p1e000001fjprsDB05.gif,平桥豆腐为淮阳菜系中的扛鼎之作。精选内脂豆腐，配以鸡肉丁、香菇丁等，用鲫鱼脑起鲜，其口感鲜嫩爽口，味美汤浓，深受食者... ,,
钦工肉圆,淮安,https://you.ctrip.com/fooditem/huaian351/18968039-p1.html,https://dimg01.c-ctrip.com/images/100n1e000001fjn6y347F.gif,钦工肉圆为江苏名菜，其制作已有千百年历史。其选料考究，制作精细，配料多样，其特点细嫩爽滑，富有弹性，汤汁浓郁，味道鲜... ,,
文楼汤包,淮安,https://you.ctrip.com/fooditem/huaian351/8168880-p1.html,https://dimg04.c-ctrip.com/images/10091e000001fmznm721C.gif,因淮安古镇文楼而得名，是当地的传统名小吃。文楼汤包的馅心由费时熬制的高汤制成，制作前选料严谨，其独特的制作工艺，使汤... ,,
淮安阳春面,淮安,https://you.ctrip.com/fooditem/huaian351/7936379-p1.html,https://dimg02.c-ctrip.com/images/10041e000001fjkoc2BE3_R_220_140.jpg,淮安阳春面又叫“酱油面”，阳春面在和面时加入少许食用碱水，使面条薄而筋道，而汤头必须放入酱油，成功后无需加“浇头”。... ,,
盖浇面,淮安,https://you.ctrip.com/fooditem/huaian351/15474211-p1.html,https://dimg04.c-ctrip.com/images/01005120009t0cdclA92E_R_220_140.jpg,以淮安独特的手工小刀面，配上长鱼、虾仁、腰花、肚丝，以及猪牛羊肉鸡鱼蛋等炒成的几十种不同浇头，一碗一浇、现炒现浇。 ,,
汤包,淮安,https://you.ctrip.com/fooditem/huaian351/7763780-p1.html,https://dimg04.c-ctrip.com/images/tg/378/494/543/ca4daf4e88134aa59751ba9bdeba1442_R_220_140.jpg,汤包是包子的一种，汤多是其主要特点，薄薄的外皮浸透了汤的味美，因“小巧、皮薄、馅大、肉鲜、味美、汤汁充盈、清香利口”... ,,
白汁鮰鱼,镇江,https://you.ctrip.com/fooditem/zhenjiang13/8158220-p1.html,https://dimg04.c-ctrip.com/images/tg/509/581/976/17522a64468d4c74ae152df948eb244f_R_220_140.jpg,鮰鱼属“长江三鲜”之一，又名白吉鱼、江团，因肉质肥嫩而闻名。白汁鮰鱼是镇江常见的一道菜，以春笋为佐料，煮成后汤汁似乳... ,味雅大酒店,https://you.ctrip.com/food/zhenjiang13/39535.html
锅盖面,镇江,https://you.ctrip.com/fooditem/zhenjiang13/7831662-p1.html,https://dimg04.c-ctrip.com/images/tg/623/742/733/2ac7114636e24e0aa8794075afb666bc_R_220_140.jpg,锅盖面是镇江家喻户晓的面食小吃，深受当地人的青睐。其选用黄豆酱油熬制，再加上十几种佐料，上桌香气扑鼻，面条软韧爽口。 ,味雅大酒店,https://you.ctrip.com/food/zhenjiang13/39535.html
水晶肴肉,镇江,https://you.ctrip.com/fooditem/zhenjiang13/7851707-p1.html,https://dimg04.c-ctrip.com/images/tg/682/345/095/6078b94555bc40fdb03ce8e5dd9d7eeb_R_220_140.jpg,水晶肴肉是江苏名菜之一，因其卤冻呈透明状，故有“水晶”之称。该菜须用白肉猪小火焖煮，佐以姜丝和香醋，食之筋纤柔软，肥... ,味雅大酒店,https://you.ctrip.com/food/zhenjiang13/39535.html
