names,places,links,imgs,desc,address,address_link
虾饼,清迈,https://you.ctrip.com/fooditem/chiangmai209/7756053-p1.html,https://dimg04.c-ctrip.com/images/0103v12000a29k95k10CB_R_220_140.jpg,虾饼是一道有名的泰国菜，以虾为主要材料制作而成。咬下去满满都是肉的虾饼，口感Q弹，虾味鲜浓，配上酸辣的泰式酸辣酱，滋... ,,
泰式米粉汤,清迈,https://you.ctrip.com/fooditem/chiangmai209/10151153-p1.html,https://dimg04.c-ctrip.com/images/100m050000000d3x94AA6_R_220_140.jpg,在清迈，找家街头的美食摊子，来碗正宗的泰式米粉汤是一定不会错的选择。富有弹性的米粉，淋上一勺鲜美汤头，搭配上各种肉类... ,,
海鲜,清迈,https://you.ctrip.com/fooditem/chiangmai209/24655899-p1.html,https://dimg04.c-ctrip.com/images/0106l12000a297ssdE4CA_R_220_140.jpg,清迈虽然是内陆城市，不盛产海鲜，但海鲜绝不是浪得虚名。泰式料理的精随之中，海鲜占了大部分的因素，海鲜的鲜味和泰式风味... ,,
猪脚饭,清迈,https://you.ctrip.com/fooditem/chiangmai209/7775475-p1.html,https://dimg04.c-ctrip.com/images/0100912000a29xoit8205_R_220_140.jpg,猪脚饭是炖得软烂的猪脚切碎配饭浇一勺卤汁，加上糖心蛋和咸菜，再浇上一勺辣椒醋，一口下去味蕾瞬间被打开了，猪肉嫩而不腻... ,,
川床料理,京都,https://you.ctrip.com/fooditem/kyoto430/14271606-p1.html,https://dimg04.c-ctrip.com/images/100j0k000000c56oy9C86_R_220_140.jpg,京都夏季炎热，人们会在河川边架起纳凉席，开席设宴，一般会在5-9月开设，是京都一道风雅的景色。享用精致细腻的料理，借助... ,Ugenta,https://you.ctrip.com/food/kyoto430/8823791.html
怀石料理,京都,https://you.ctrip.com/fooditem/kyoto430/7756717-p1.html,https://dimg04.c-ctrip.com/images/tg/311/748/294/75c9d5104bab49b7857220d60cfc679c_R_220_140.jpg,怀石料理来自禅道，为了在听禅中抵御饥饿，怀中抱石一块，称作”怀石“。原本是茶道中主人请客人品尝的菜肴，现已成为日本常... ,Kokyu,https://you.ctrip.com/food/kyoto430/15319331.html
豆腐料理,京都,https://you.ctrip.com/fooditem/kyoto430/7756718-p1.html,https://dimg04.c-ctrip.com/images/tg/834/755/555/ad32fa2b9f0143179293823036522f99_R_220_140.jpg,豆腐料理是京都的代表性菜肴，不同于中餐里让豆腐吸收其他食材味道的烹饪方法，京都的豆腐料理侧重突出豆腐本身的味道。制作... ,松籁庵,https://you.ctrip.com/food/kyoto430/500303.html
日式点心,京都,https://you.ctrip.com/fooditem/kyoto430/7756720-p1.html,https://dimg04.c-ctrip.com/images/tg/363/337/328/fd1528a448004a6ebc60eb8c24239d15_R_220_140.jpg,日式点心，源自茶道，发展至今，早已与日本的民族精神相联系。主要可分为两大类：生果子和干果子，相比生果子而言干果子更利... ,俵屋吉富(本店),https://you.ctrip.com/food/kyoto430/8584196.html
荞麦面,京都,https://you.ctrip.com/fooditem/kyoto430/7756394-p1.html,https://dimg04.c-ctrip.com/images/10050e00000072se574A9_R_220_140.jpg,荞麦面在江户时代中期之前，就已经被确立为人气家常料理。有热食和冷食两种，荞麦面烹饪方法多样，口感爽滑，同时也是少数被... ,荞麦工房 膳,https://you.ctrip.com/food/kyoto430/8824968.html
寿喜锅,京都,https://you.ctrip.com/fooditem/kyoto430/24670497-p1.html,https://dimg04.c-ctrip.com/images/100q1b000001bnda2222D_R_220_140.png,寿喜锅是以少量的酱汁来烹饪食材的火锅，也是日本常见的烹饪优质牛肉的方法。通常会把大葱、魔芋丝、豆腐、香菇、牛肉等食材... ,,
乌冬面,京都,https://you.ctrip.com/fooditem/kyoto430/24668339-p1.html,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/7C/89/CghzfVWwz5SAJrJ4AAI_vE5l7Qs321_R_220_140.jpg,乌冬面是日本三大面条之一，也是料理店常见的美食。口感偏软，面条爽滑，冬天吃乌冬面时可加入热热的牛肉汤，夏季则可以放凉... ,,
烤鸡肉串,京都,https://you.ctrip.com/fooditem/kyoto430/24670660-p1.html,https://dimg04.c-ctrip.com/images/10011a000001a094eC46B_R_220_140.jpg,烤鸡肉串一般是以几块鸡肉或者鸡内脏搭配葱段、香菇等蔬菜串在竹签上，以炭火烤制而成的，多在居酒屋可以品尝到，也有专门做... ,,
炸猪排,京都,https://you.ctrip.com/fooditem/kyoto430/24671181-p1.html,https://dimg04.c-ctrip.com/images/100v1a0000019ye4r78C1_R_220_140.jpg,炸猪排是日本常见的家庭料理之一，猪肉片经过敲打之后裹上面包屑，用油煎至金黄，鲜香酥脆。可以搭配米饭、蔬菜一同食用，营... ,,
烧肉,京都,https://you.ctrip.com/fooditem/kyoto430/24652399-p1.html,https://dimg04.c-ctrip.com/images/100l1a0000019k0v801EC_R_220_140.jpg,烧肉是日本一种传统的烧烤肉类的方法，与韩式烤肉相似，通常会用炭火将肉类（和牛、牛舌、猪五花等）烤熟，然后搭配上酱油等... ,,
寿司,京都,https://you.ctrip.com/fooditem/kyoto430/24655962-p1.html,https://dimg04.c-ctrip.com/images/0105v12000a2ltfo2E774_R_220_140.jpg,寿司是日本代表美食之一，不同种类寿司的讲究不一样。稍带甜味的珍珠米所煮成的醋饭，降温后加上鱼生、海鲜、蔬菜等作配料，... ,,
蛋包饭,京都,https://you.ctrip.com/fooditem/kyoto430/15393984-p1.html,https://dimg04.c-ctrip.com/images/0104u12000a2lwgph8777_R_220_140.jpg,蛋包饭是一道用半熟的煎蛋皮把炒饭包起来的和风洋食，蛋包饭馅料和调味没有特定规则，炒饭像穿上一层外衣，入口暖和，饭粒佐... ,,
河豚,京都,https://you.ctrip.com/fooditem/kyoto430/24059823-p1.html,https://dimg06.c-ctrip.com/images/0102j120008d7s1f528CA_R_220_140.jpg,河豚自古以来便是日本人相当喜爱的海产物之一，半透明的河豚相当弹牙，且相较于其他种类的鱼类，脂肪和热量较少，河豚吃法多... ,,
牛肉饭,京都,https://you.ctrip.com/fooditem/kyoto430/15435258-p1.html,https://dimg04.c-ctrip.com/images/0105s12000a2n0rmjD4E1_R_220_140.jpg,牛肉饭是将煮好的上等牛肉和洋葱放在软糯的米饭上，浇上适量的调味汁，并使其渗透到米饭里，味道因此更上一层楼，牛肉饭佐料... ,,
亲子丼,京都,https://you.ctrip.com/fooditem/kyoto430/15487342-p1.html,https://dimg04.c-ctrip.com/images/0106812000a2n8ovc04E6_R_220_140.jpg,亲子丼是许多人到访京都必吃的美食，浓稠的蛋汁覆盖在白饭之上，里面夹杂着些许鸡肉及葱花。鸡肉鲜嫩，米饭软糯，搭配着湿滑... ,,
日式拉面,京都,https://you.ctrip.com/fooditem/kyoto430/7756719-p1.html,https://dimg04.c-ctrip.com/images/tg/625/637/370/6924925f0f1a4032b813f5ff4ba6540a_R_220_140.jpg,京都常见的美食，浓郁的汤底浸泡爽滑筋道的面条，搭配上叉烧、蔬菜等，每家拉面的汤底都有自己的特色，吃一碗拉面就能收获满... ,,
精进料理,京都,https://you.ctrip.com/fooditem/kyoto430/7756721-p1.html,https://dimg04.c-ctrip.com/images/tg/435/354/267/5d9aba171a304b70a3f49e60c4fabfe6_R_220_140.jpg,"精进料理这个名字源自佛教""六度""之一的""精进度""，是寺庙料理的一种。精进料理烹饪不使用肉类，只用豆制品、蔬菜等做成菜肴，... ",,
鱼料理,京都,https://you.ctrip.com/fooditem/kyoto430/7756722-p1.html,https://dimg04.c-ctrip.com/images/tg/617/991/370/afbfcd5be6d44df5b98d134bc1793e8f_R_220_140.jpg,日本渔获丰富，在京都，更是将鱼这一物产的样式做的宛如艺术品般精美绝伦。鱼的烹饪方法多样，各店家也在现有的烹调上对配料... ,,
天妇罗,京都,https://you.ctrip.com/fooditem/kyoto430/24667498-p1.html,https://dimg04.c-ctrip.com/images/10011b000001byzwi7028_R_220_140.png,天妇罗制作有”三分技术、七分选料“的说法，是日式料理中的油炸食品。通常会将虾等海鲜或者蔬菜裹上一层薄薄的面糊，炸至金... ,,
鳗鱼饭,京都,https://you.ctrip.com/fooditem/kyoto430/24671053-p1.html,https://dimg04.c-ctrip.com/images/10061b000001bmp568A26_R_220_140.png,鳗鱼饭起源于江户，将鳗鱼从背部切开，经过调味及烤制等工序，铺在米饭上做成盖浇饭，撒上芝麻和海苔碎进行点缀，嫩滑的鳗鱼... ,,
越式春卷,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/77875-p1.html,https://dimg04.c-ctrip.com/images/tg/914/767/950/77e1aa22bcbf443281230e3da746ace3_R_220_140.jpg,越式春卷是知名的越南菜式，也是深受胡志明市当地人和外来游客喜爱的一道菜。制作方法是采用米粉制成极薄的米皮，依次卷上虾... ,Ngon 138 Restaurant,https://you.ctrip.com/food/hochiminhcity434/453937.html
越南河粉,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/7756742-p1.html,https://dimg04.c-ctrip.com/images/tg/198/138/004/7a07299f54924823bc3f25caeb6f61ac_R_220_140.jpg,越南河粉是越南知名的庶民料理和代表性美食，也流行于胡志明市的大街小巷。越南河粉以优质米制作而成，配上香叶、芽菜、牛肉... ,Ngon 138 Restaurant,https://you.ctrip.com/food/hochiminhcity434/453937.html
甘蔗虾,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/15783-p1.html,https://dimg04.c-ctrip.com/images/tg/645/950/294/c5fd6a67bd244077948c3c5b172c201b_R_220_140.jpg,甘蔗虾是胡志明市典型的美味小吃，甘蔗虾的制作方法是把去壳的鲜虾仁捣碎成泥状，混合番薯粉后包裹在去皮甘蔗上，油炸至金黄... ,Ngon Restaurant,https://you.ctrip.com/food/hochiminhcity434/454035.html
滴漏咖啡,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/7756746-p1.html,https://dimg04.c-ctrip.com/images/tg/732/897/690/c77470ca38e34f8cb0aa29c2cba5a48c_R_220_140.jpg,越南人喝咖啡如同中国人喝茶，是生活中必不可少的一件事。胡志明市的咖啡文化也相当兴盛，到处都是各种文青风、网美风、职人... ,Trung Nguyên Legend Café – 07 Nguyễn Văn Chiêm,https://you.ctrip.com/food/hochiminhcity434/455096.html
越南煎饼,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24670827-p1.html,https://dimg04.c-ctrip.com/images/100d1b000001bmwbq6D06_R_220_140.png,越南煎饼是一种由粘米粉、水和姜黄粉制成的咸味煎饼，南越一带还流行加入椰浆。煎饼的馅料非常丰富，通常包括豆芽、葱花、猪... ,,
皮皮虾,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24657575-p1.html,https://dimg04.c-ctrip.com/images/100g1b000001bp2oaA3F4_R_220_140.png,越南多面临海，所以大部分城市都常食海鲜，包括胡志明市，肉质鲜嫩的皮皮虾成了当地人喜爱的美食，在烹制方式上也颇具独特的... ,,
法棍,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24654354-p1.html,https://dimg04.c-ctrip.com/images/100i1b000001blzrt737B_R_220_140.png,法棍是胡志明市乃至整个越南都非常流行的美食，是一种改良版“越式三明治”。当地人将原料中的小麦面粉改为当地盛产的粘米粉... ,,
软壳蟹,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24666681-p1.html,https://dimg04.c-ctrip.com/images/100l1c000001c4p3pF8FB_R_220_140.png,越南的的软壳蟹有别于其他地方的蟹种，是天然软壳，能维持几年的软壳状态，加上漫长海岸线，能吃到新鲜软壳蟹的机会大大增加... ,,
烤猪肉,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24669808-p1.html,https://dimg04.c-ctrip.com/images/10071b000001c2tar64F8_R_220_140.png,越南料理中的肉类出现频率颇多的就是猪肉了，喜欢烤猪肉的朋友不要错过胡志明的各个的烤猪肉店。新鲜现烤的猪肉色泽鲜亮，食... ,,
法棍三明治,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24663324-p1.html,https://dimg04.c-ctrip.com/images/100c1c000001c8apg69AF_R_220_140.png,法棍在19世纪时传入越南，随后成为了越南人的主食，胡志明市人便在此基础上开发了一款独具越南风味的法棍三明治，一度非常流... ,,
槟榔叶烤牛肉,胡志明市,https://you.ctrip.com/fooditem/hochiminhcity434/24986269-p1.html,https://dimg04.c-ctrip.com/images/100g1c000001c6ciy7B10_R_220_140.png,越南盛产槟榔，当地人不仅喜欢吃槟榔，还发明了风味独特的槟榔叶烤牛肉。区别于普通的烤牛肉，槟榔叶包裹的牛肉水分流失更少... ,,
老虎虾,仙本那,https://you.ctrip.com/fooditem/semporna14898/24656907-p1.html,https://dimg04.c-ctrip.com/images/100t1b000001bmypg1BDD_R_220_140.png,仙本那海鲜资源丰富，老虎虾鲜美可口、肉质富有弹性，因体型较大且有斑纹而得名，在爱好海鲜的食客心目中，老虎虾是十分有名... ,,
石头鱼,仙本那,https://you.ctrip.com/fooditem/semporna14898/24148784-p1.html,https://dimg04.c-ctrip.com/images/100f1b000001bmxsg233C_R_220_140.png,石头鱼样貌丑陋，但肉质鲜嫩，没有细刺，且营养价值很高，非常适合清炖或清蒸。新鲜的石头鱼去除内脏及毒刺后，用葱姜蒜及盐... ,,
东风螺,仙本那,https://you.ctrip.com/fooditem/semporna14898/21799380-p1.html,https://dimg04.c-ctrip.com/images/100a1b000001boal7D617_R_220_140.png,东风螺又称“花螺”，是仙本那海鲜餐厅常见的食材。制作方法多样，可以选择盐焗、白灼、蒜香等。无论哪一种，都可以品尝到东... ,,
橘子冰,仙本那,https://you.ctrip.com/fooditem/semporna14898/20316842-p1.html,https://dimg04.c-ctrip.com/images/10011b000001bzwgh0514_R_220_140.png,橘子冰是仙本那人气很高的冷饮，几乎每家餐馆都有，使用当地的青橘挤出汁后加上话梅、蜂蜜和冰块，即可饮用。制作方法简单，... ,,
蛋黄蟹,仙本那,https://you.ctrip.com/fooditem/semporna14898/24655728-p1.html,https://dimg04.c-ctrip.com/images/10011b000001c4b2n6B74_R_220_140.png,仙本那的螃蟹也十分有名，且口味多样。蛋黄蟹是很受欢迎的制作方法，将新鲜的螃蟹和咸蛋黄一同炒制，螃蟹肥美鲜嫩，和咸蛋黄... ,,
水果冰沙,仙本那,https://you.ctrip.com/fooditem/semporna14898/23470036-p1.html,https://dimg04.c-ctrip.com/images/100u1b000001brcvrE1E8_R_220_140.png,仙本那热带水果种类丰富，到了夏天，来一杯新鲜水果做成的冰沙清爽又消暑。使用新鲜水果和冰沙一起制成，现吃现做，口味超正... ,,
炒米粉,仙本那,https://you.ctrip.com/fooditem/semporna14898/24669839-p1.html,https://dimg04.c-ctrip.com/images/100f1b000001breq94BDF_R_220_140.png,炒米粉是当地人喜爱的主食之一。使用细长的米粉炒制，不同商家会加入不同的配料，一般以鸡蛋、海鲜为主。炒米粉的口味也是一... ,,
老虎虾,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7756348-p1.html,https://dimg04.c-ctrip.com/images/fd/tg/g6/M0B/83/2F/CggYtFcdfsCAEaQLAADamgnGUlA910_R_220_140.jpg,哥打京那巴鲁位于海岸区，渔业兴盛，能够供应诸多新鲜的海鲜，其中颇有名气的当属老虎虾。老虎虾因体型巨大且有斑纹而得名，... ,大茄来海鲜餐厅,https://you.ctrip.com/food/kotakinabalu583/500010.html
肉骨茶,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7755912-p1.html,https://dimg04.c-ctrip.com/images/100h050000000cly5FBCC_R_220_140.jpg,肉骨茶是一种用带肉的骨头加入中药煲制的汤，它发源于马来西亚的巴生港，也是哥打京那巴鲁当地一道常见的早点菜式。几个世纪... ,大德古早味肉骨茶,https://you.ctrip.com/food/kotakinabalu583/11654494.html
海南鸡饭,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7755904-p1.html,https://dimg04.c-ctrip.com/images/100j050000000cm2x3CE7_R_220_140.jpg,海南鸡饭在马来西亚多被简称为“鸡饭”，也是哥打京那巴鲁各个美食中心、茶餐室的热门美食，是将白斩鸡搭配采用鸡油和浸鸡水... ,五星海南鸡饭,https://you.ctrip.com/food/kotakinabalu583/500088.html
螃蟹,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7756747-p1.html,https://dimg04.c-ctrip.com/images/tg/070/492/763/3a4abcc8608f465db4defc2b113923b8_R_220_140.jpg,在哥打京那巴鲁必吃的就是新鲜的海鲜料理了，各式美味的海鲜是餐桌上常见的食材。在这里，除了老虎虾，个大味鲜的螃蟹也是食... ,顺耀,https://you.ctrip.com/food/kotakinabalu583/11654511.html
叻沙,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/24109864-p1.html,https://dimg04.c-ctrip.com/images/10021a0000019r1erD142_R_220_140.jpg,叻沙是一道起源于南洋的面食料理，也是马来西亚的代表性料理，在哥打京那巴鲁十分流行。不同的地区有不同的叻沙种类，汤底、... ,,
娘惹菜,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7756327-p1.html,https://dimg04.c-ctrip.com/images/tg/627/921/648/83ad2ad3a6664e17afc1502428b5b38e_R_220_140.jpg,峇峇娘惹文化是马来西亚很独特的一种文化，娘惹菜作为这种文化的载体成为了马来西亚的特色菜系之一，也流行于哥打京那巴鲁各... ,,
干捞面,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/23893188-p1.html,https://dimg04.c-ctrip.com/images/10071a000001a0n0h551C_R_220_140.jpg,马来西亚属于热带雨林气候，天气湿热，相对于滚烫的热汤食品，干拌面食在这里更受欢迎。干捞面作为茶餐室特色料理，也是哥打... ,,
牛杂面,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/24198860-p1.html,https://dimg04.c-ctrip.com/images/100p1b000001bpskb7BB5_R_220_140.png,牛杂面是一道风行沙巴的美食，广受哥打京那巴鲁当地人和外地游客的喜爱。把牛肉丸、牛腱、牛筋、牛舌和牛腩等配合面条或者米... ,,
椰浆饭,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/24657840-p1.html,https://dimg04.c-ctrip.com/images/100l1b000001bqtzpD18D_R_220_140.png,椰浆饭作为马来西亚的非正式国菜，蓬松米饭的清香和辣椒的香气形成了美妙的平衡。将散发班兰叶芳香的米饭浸泡在浓椰浆里蒸制... ,,
沙爹,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/22119647-p1.html,https://dimg04.c-ctrip.com/images/100g1b000001bradb5FD7_R_220_140.png,沙爹是地道的马来西亚风味碳烤肉串美食，是来到哥打京那巴鲁必尝的小吃。通常肉以酱汁先腌过再烤，然后吃时再加上辛辣的沙爹... ,,
白咖啡,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7789023-p1.html,https://dimg04.c-ctrip.com/images/tg/520/882/515/cecff7811e0f4c9ba5387f08df0fa948_R_220_140.jpg,白咖啡是马来西亚的主要出口产品，在炒咖啡豆时加入焦糖一起炒，使炒出来的咖啡豆别具风味，而冲调时再加入糖和炼乳，喝起来... ,,
拉茶,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/7776309-p1.html,https://dimg04.c-ctrip.com/images/tg/210/691/711/e1832778dee8484e97de1a69585253b5_R_220_140.jpg,拉茶最早起源于移民至马来西亚的印度人，其调制过程非常富于艺术性，茶水在各个杯子间被冲来冲去，冲出丰富的泡沫，这也是“... ,,
清蒸石斑鱼,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/15434239-p1.html,https://dimg04.c-ctrip.com/images/0101x12000a28erdw7E10_R_220_140.jpg,石斑鱼营养丰富，肉质细嫩洁白，素有“海鸡肉”之称，其最常用的烹制方式就是清蒸了，清蒸的做法简单，并且营养不会流失，保... ,,
龙虾,哥打京那巴鲁,https://you.ctrip.com/fooditem/kotakinabalu583/24671343-p1.html,https://dimg04.c-ctrip.com/images/0104012000a221w1zC9CE_R_220_140.jpg,龙虾味道鲜美且价格实惠，是来到马来西亚必尝的一道美味。因为食材新鲜优质，所以无论怎样处理，总是能让食客们连连叫好，肥... ,,
越南河粉,芽庄,https://you.ctrip.com/fooditem/nhatrang670/7756742-p1.html,https://dimg04.c-ctrip.com/images/tg/198/138/004/7a07299f54924823bc3f25caeb6f61ac_R_220_140.jpg,美食家蔡澜曾经说过：天下老饕，没一个不爱吃越南牛肉河粉的。越南河粉是越南知名的代表性美食，以大米制作，配上香叶、芽菜... ,& More,https://you.ctrip.com/food/nhatrang670/471074.html
海鲜,芽庄,https://you.ctrip.com/fooditem/nhatrang670/7755929-p1.html,https://dimg04.c-ctrip.com/images/tg/750/090/399/8c8a3c2407d34fcda017aff62586471f_R_220_140.jpg,作为越南中南部沿海城市的芽庄，可称为越南海鲜之都，其新鲜肥美的海鲜远近闻名。龙虾是到芽庄必吃的，另外扇贝、海胆的味道... ,MIX Restaurant,https://you.ctrip.com/food/nhatrang670/11624977.html
越式春卷,芽庄,https://you.ctrip.com/fooditem/nhatrang670/77875-p1.html,https://dimg04.c-ctrip.com/images/tg/914/767/950/77e1aa22bcbf443281230e3da746ace3_R_220_140.jpg,越式春卷的薄皮是采用米粉制成的，依次卷上虾仁、鸡肉、蔬菜、冬粉及香草等，再搭配上越式甜辣酱和少许柠檬汁等酸中带甜、甜... ,Nem Nuong Dang Van Quyen,https://you.ctrip.com/food/nhatrang670/9095784.html
烤龙虾,芽庄,https://you.ctrip.com/fooditem/nhatrang670/7805853-p1.html,https://dimg04.c-ctrip.com/images/100t0e00000073rlz244A_R_220_140.png,芽庄作为知名的海滨城市和港口城市，诱人的烤龙虾应当是这里远近闻名的招牌菜肴了。芽庄的烤龙虾风味独特，会涂抹上一种当地... ,芽庄洲际酒店自助餐厅,https://you.ctrip.com/food/nhatrang670/10398501.html
滴漏咖啡,芽庄,https://you.ctrip.com/fooditem/nhatrang670/7756746-p1.html,https://dimg04.c-ctrip.com/images/tg/732/897/690/c77470ca38e34f8cb0aa29c2cba5a48c_R_220_140.jpg,越南人有着喝咖啡的习惯，国家的饮食文化里就与咖啡结下了深深的情结。制作滴漏咖啡时需使用专用的滴漏式咖啡机和特殊的咖啡... ,Alpaca Homestyle Cafe,https://you.ctrip.com/food/nhatrang670/15305034.html
椒盐皮皮虾,芽庄,https://you.ctrip.com/fooditem/nhatrang670/24657985-p1.html,https://dimg04.c-ctrip.com/images/100v1b000001c2jz4852F_R_220_140.png,皮皮虾是一种营养丰富、汁鲜肉嫩的海产，其虾肉含水分较多，肉味鲜甜嫩滑，淡而柔软。椒盐皮皮虾外表干燥酥脆，白里透红，虾... ,,
阿道包,马尼拉,https://you.ctrip.com/fooditem/manila367/24954992-p1.html,https://dimg04.c-ctrip.com/images/100p1b000001bm1c7B10E_R_220_140.png,Adobo是当地的一种特色美食，先使用醋将鸡肉或猪肉腌制，再上火将其焖透，使得肉又滑又烂，口感肥而不腻。由于Adobo主要由醋... ,,
海鲜,马尼拉,https://you.ctrip.com/fooditem/manila367/7755929-p1.html,https://dimg04.c-ctrip.com/images/tg/750/090/399/8c8a3c2407d34fcda017aff62586471f_R_220_140.jpg,马尼拉是近海城市，其海产资源很丰富，海鲜是当地具代表性的美食之一。烹饪海鲜时还加入了独具菲律宾特色的调料，制作出口味... ,Restaurant Escolta,https://you.ctrip.com/food/manila367/15822650.html
菲式烧烤,马尼拉,https://you.ctrip.com/fooditem/manila367/7756689-p1.html,https://dimg04.c-ctrip.com/images/tg/244/433/034/f77e82de2fce48c8b33153db340fa5db_R_220_140.jpg,菲式烧烤是较传统的菲律宾菜，能够反映菲律宾的当地风情，有烤鸡、烤猪肉、烤海鲜等多种食物，可以满足你对于肉类的需求。烤... ,Restaurant Escolta,https://you.ctrip.com/food/manila367/15822650.html
