id,names,address,links,desc,address_link,imgs,img_local,places,slug
b8bd8a8e-642e-4416-8ec5-cb4b46f0b481,上海熏鱼,老爸厨房(莘建东路店),https://you.ctrip.com/fooditem/shanghai2/7765892-p1.html,上海熏鱼外焦里嫩，入口甜香。制作时采用传统工艺，先将腌制入味的草鱼段放入油中炸至金黄后捞出，再放入多种香料和佐料熬制... ,https://you.ctrip.com/food/shanghai2/15476038.html,https://dimg04.c-ctrip.com/images/1002080000003e1a4F552_R_220_140.jpg,1002080000003e1a4F552_R_220_140.jpg,上海,shang-hai-xun-yu
0b4f38dd-fb70-44ec-a8d4-750dbdf6676e,大闸蟹,王宝和酒家(黄浦店),https://you.ctrip.com/fooditem/shanghai2/7761949-p1.html,大闸蟹，河蟹也，但品种一定要是中华绒鳌蟹，个头一定要是三两以上。肥膘体壮的大闸蟹经过烹煮呈现出鲜甜口感，入口满是肥美... ,https://you.ctrip.com/food/shanghai2/351670.html,https://dimg04.c-ctrip.com/images/tg/203/549/950/64fb96d934634837a9985bee5e250f64_R_220_140.jpg,64fb96d934634837a9985bee5e250f64_R_220_140.jpg,上海,da-zha-xie
97b1b034-4771-4d86-903c-75bd47e0eabb,排骨年糕,鲜得来排骨年糕(雁荡店),https://you.ctrip.com/fooditem/shanghai2/7756044-p1.html,排骨年糕是上海知名特色小吃之一，已经有50多年历史，可以说是到上海不得不品尝一次的美食。排骨年糕的两大主料—排骨和年糕... ,https://you.ctrip.com/food/shanghai2/313435.html,https://dimg04.c-ctrip.com/images/tg/678/023/975/6a8972f978944ecfba56296842285afd_R_220_140.jpg,6a8972f978944ecfba56296842285afd_R_220_140.jpg,上海,pai-gu-nian-gao
0a24ee3c-e3d9-440b-ac7c-3c10710eacd1,蟹壳黄,王家沙点心店(南京西路总店),https://you.ctrip.com/fooditem/shanghai2/7756048-p1.html,"上海久负盛名的特色点心，创始于上世纪初期，因形状像蟹壳，熟后色泽如蟹壳背一样深红，所以称为""蟹壳黄""。蟹壳黄采用油酥面... ",https://you.ctrip.com/food/shanghai2/456230.html,https://dimg04.c-ctrip.com/images/tg/535/158/822/021dea949ee34cd29b52a6006c5e6124_R_220_140.jpg,021dea949ee34cd29b52a6006c5e6124_R_220_140.jpg,上海,xie-ke-huang
d41929cd-bb5f-41bf-9d97-29043d38de59,油墩子,怀旧小吃(保南街店),https://you.ctrip.com/fooditem/shanghai2/7894873-p1.html,油墩子是上海知名的街头小吃，又叫油端子或油墩儿。油墩子可以分成荤素两类，荤菜馅就是用肉馅，素菜馅的又称萝卜丝饼，甜味... ,https://you.ctrip.com/food/shanghai2/15528147.html,https://dimg04.c-ctrip.com/images/tg/140/416/169/2720c5a81aef475595043a17c147f49a_R_220_140.jpg,2720c5a81aef475595043a17c147f49a_R_220_140.jpg,上海,you-dun-zi
fb5aaafa-f941-4614-8707-88a0cab83556,腌笃鲜,兰心餐厅(进贤路店),https://you.ctrip.com/fooditem/shanghai2/7785265-p1.html,腌笃鲜来源于宁波菜，现已是上海本帮菜中较有代表性的家常菜之一。腌笃鲜由春笋，腌制过的咸肉和新鲜猪肉一起用小火慢煮而成... ,https://you.ctrip.com/food/shanghai2/11432230.html,https://dimg04.c-ctrip.com/images/tg/370/465/412/d4978d577fe44a89ae9ca163840eade5_R_220_140.jpg,d4978d577fe44a89ae9ca163840eade5_R_220_140.jpg,上海,an-du-xian
cb25ad88-c390-47ff-b3d7-8d72064fc622,酒酿圆子,上海小南国(大华店),https://you.ctrip.com/fooditem/shanghai2/7780054-p1.html,酒酿圆子是上海的传统名吃之一，成品小圆子色泽洁白、珠圆玉润，酒汁清亮绵软。酒酿圆子的制作方法是以各种果料为馅，然后将... ,https://you.ctrip.com/food/shanghai2/5009426.html,https://dimg04.c-ctrip.com/images/10040k000000c42rz3970_R_220_140.jpg,10040k000000c42rz3970_R_220_140.jpg,上海,jiu-niang-yuan-zi
41bc891e-c1bc-4f91-93eb-100be739548e,菜肉馄饨,万寿斋(山阴路店),https://you.ctrip.com/fooditem/shanghai2/7828006-p1.html,上海特色名小吃，猪肉馅和荠菜按照最佳的比例搭配。皮韧馅大的馄饨咬下去，满口菜香，充满弹性的肉馅口感。熟悉的市井气息，... ,https://you.ctrip.com/food/shanghai2/4994271.html,https://dimg04.c-ctrip.com/images/100m0k000000cba5lFCA3_R_220_140.jpg,100m0k000000cba5lFCA3_R_220_140.jpg,上海,cai-rou-hun-tun
b68867df-222e-4766-981f-1b944c227384,锅贴,苏小柳点心(康桥分院),https://you.ctrip.com/fooditem/shanghai2/7761264-p1.html,锅贴是上海的传统亲民小吃，家常又美味。锅贴的形状各地不同，一般是呈细长饺子形，大多以猪肉为主料，配以不同的新鲜蔬菜。... ,https://you.ctrip.com/food/shanghai2/15306646.html,https://dimg04.c-ctrip.com/images/100j0k000000c4tbc59C3_R_220_140.jpg,100j0k000000c4tbc59C3_R_220_140.jpg,上海,guo-tie
605c6f0c-8356-4d1d-ac74-2ac80a1a724f,酱爆猪肝,兰心餐厅(进贤路店),https://you.ctrip.com/fooditem/shanghai2/7792316-p1.html,酱爆猪肝作为传统的上海家常菜之一，制作方法讲究用大火快炒。上海有一句老话“猪肝下锅十八铲”，就是说在料理猪肝的时候，... ,https://you.ctrip.com/food/shanghai2/11432230.html,https://dimg04.c-ctrip.com/images/100i0k000000c45522189_R_220_140.jpg,100i0k000000c45522189_R_220_140.jpg,上海,jiang-bao-zhu-gan
264b7d9e-5132-4fc2-98aa-7a3890f63ad1,四喜烤麸,新苑私房菜(嘉善路店),https://you.ctrip.com/fooditem/shanghai2/7807681-p1.html,四喜烤麸是一道上海名菜，无论是平日还是过年，吃粥或是拌面，总是会出现在上海人的餐桌上，没有比它更能勾起上海人馋虫的美... ,https://you.ctrip.com/food/shanghai2/386103.html,https://dimg04.c-ctrip.com/images/1005080000003e09mE28C_R_220_140.jpg,1005080000003e09mE28C_R_220_140.jpg,上海,si-xi-kao-fu
7c79ebdf-e35e-486f-bff0-879ca29ab241,鲜肉月饼,王家沙点心店(南京西路总店),https://you.ctrip.com/fooditem/shanghai2/66400-p1.html,苏鲜肉月饼，是江浙沪地区的传统特色小吃，多在中秋节期间比较火爆。鲜肉月饼的馅料是由一大团鲜肉组成，皮脆而粉，现卖的鲜... ,https://you.ctrip.com/food/shanghai2/456230.html,https://dimg04.c-ctrip.com/images/tg/355/558/928/7fd88d1493f34a52bd3cf6fff4a78ae2_R_220_140.jpg,7fd88d1493f34a52bd3cf6fff4a78ae2_R_220_140.jpg,上海,xian-rou-yue-bing
d04716c5-dd46-4bb7-82a3-219820814c5c,白斩鸡,索道农家菜,https://you.ctrip.com/fooditem/shanghai2/7756049-p1.html,白斩鸡，名称来源于它的制作方法，因制作时不加调味白煮而成，并且可以随时斩着吃，故称白斩鸡，又因其用料是三黄鸡（脚黄、... ,https://you.ctrip.com/food/shanghai2/15464230.html,https://dimg04.c-ctrip.com/images/tg/312/317/197/70b50d3f3aa049ba88504aa50d9e52c9_R_220_140.jpg,70b50d3f3aa049ba88504aa50d9e52c9_R_220_140.jpg,上海,bai-zhan-ji
ef0b8e3a-032a-406e-bee7-93ef6095005a,葱油饼,阿大葱油饼,https://you.ctrip.com/fooditem/shanghai2/7762883-p1.html,葱油饼是上海地区的一种特色小吃，在上海属沪菜系，但全国各地均有葱油饼，且制作方法与配料均不一致。葱油饼不仅仅是上海人... ,https://you.ctrip.com/food/shanghai2/16100613.html,https://dimg04.c-ctrip.com/images/100t0k000000c41pj3D9A_R_220_140.jpg,100t0k000000c41pj3D9A_R_220_140.jpg,上海,cong-you-bing
52b00598-3edc-454f-9bf0-c5c5b793eea4,炸猪排,潘国仙耳光馄饨(黄家阙路店),https://you.ctrip.com/fooditem/shanghai2/7777649-p1.html,炸猪排是上海非常普遍的小吃 ，上海人对炸猪排有着特殊的感情，曾经的上海炸猪排也算是影响了一代人的口味偏好。上海人吃炸... ,https://you.ctrip.com/food/shanghai2/4997342.html,https://dimg04.c-ctrip.com/images/10020k000000cblxpACD7_R_220_140.jpg,10020k000000cblxpACD7_R_220_140.jpg,上海,zha-zhu-pai
4aedd455-5f1c-4d7b-9249-295e71514dcc,草头圈子,梦雅酒楼(红园路店),https://you.ctrip.com/fooditem/shanghai2/7756038-p1.html,草头圈子实际上是生煸草头和红烧圈子这两道菜的结合体，“草头”指苜蓿，“圈子”则是猪直肠，两相搭配，以草头的清爽中和猪... ,https://you.ctrip.com/food/shanghai2/391313.html,https://dimg04.c-ctrip.com/images/tg/955/433/784/da86041d50cc44c4952d1cc34bc41e6f_R_220_140.jpg,da86041d50cc44c4952d1cc34bc41e6f_R_220_140.jpg,上海,cao-tou-quan-zi
5a7492fb-5969-4203-be19-6e6530077a88,蝴蝶酥,,https://you.ctrip.com/fooditem/shanghai2/24200261-p1.html,和任何一种酥皮点心一样，蝴蝶酥为了做出层层酥皮，需要将裹住黄油的面皮反复的擀开、期间还要不停撒糖，一遍又一遍的糅合。... ,,https://dimg04.c-ctrip.com/images/tg/640/318/445/a29a35caa2de4e45a42aa3599ef1d249_R_220_140.jpg,a29a35caa2de4e45a42aa3599ef1d249_R_220_140.jpg,上海,hu-die-su
671be0d1-0cb7-4a1e-a71d-779261f138e3,响油鳝糊,,https://you.ctrip.com/fooditem/shanghai2/7756440-p1.html,响油鳝糊是一道江南地区的特色传统名菜，属于苏帮菜。因鳝糊上桌后盘中油还在辟叭作响而得名。特点在于鳝肉鲜美、香味浓郁、... ,,https://dimg04.c-ctrip.com/images/0105w120009gi057n482B_R_220_140.jpg,0105w120009gi057n482B_R_220_140.jpg,上海,xiang-you-shan-hu
80473775-6289-431c-b054-225a57617e2c,油爆虾,,https://you.ctrip.com/fooditem/shanghai2/24653441-p1.html,油爆虾是一道特色传统名菜，属于上海菜、江苏菜。虾经油爆，表面油光润滑，虾壳薄亮透明，故又称“光明虾炙”；油爆虾分老爆... ,,https://dimg04.c-ctrip.com/images/0106g120009gi0ssb8CD2_R_220_140.jpg,0106g120009gi0ssb8CD2_R_220_140.jpg,上海,you-bao-xia
983fa6ac-1f17-4309-91f3-057c63e45b70,辣肉面,,https://you.ctrip.com/fooditem/shanghai2/15568940-p1.html,辣肉面是典型的上海本帮特色面，上海人对与辣肉面的爱简直是根深蒂固的，几乎每个人的记忆里都有一碗让自己牵肠挂肚的辣肉面... ,,https://dimg04.c-ctrip.com/images/01003120009gi0w2xEECB_R_220_140.jpg,01003120009gi0w2xEECB_R_220_140.jpg,上海,la-rou-mian
52031ca9-dc42-4251-a5c6-0083f724a0dd,北京烤鸭,北平人家(小汤山店),https://you.ctrip.com/fooditem/beijing1/7756400-p1.html,烤鸭是在世界上都享有盛名的北京知名菜式，只选用优质北京肉鸭，用带有天然香气的木材烤制，鸭皮色泽透润，肉质肥而不腻，外... ,https://you.ctrip.com/food/beijing1/15269885.html,https://dimg04.c-ctrip.com/images/1007180000015v8m15308_R_220_140.jpg,1007180000015v8m15308_R_220_140.jpg,北京,bei-jing-kao-ya
5152df5b-8d45-4156-ad05-cc8aa9afaa2e,炙子烤肉,,https://you.ctrip.com/fooditem/beijing1/24124877-p1.html,炙子烤肉即人们常说的老北京烤肉，是北京非常具有当地特色的一种烤肉。早年间炙子烤肉的烤盘是由铁条钉成的，凹凸错落，能够... ,,https://dimg04.c-ctrip.com/images/100q0e00000075qyvC4C2_R_220_140.jpg,100q0e00000075qyvC4C2_R_220_140.jpg,北京,zhi-zi-kao-rou
e2c55a97-f7e7-4970-b0c8-681a0d70b0ed,卤煮,京味居(南菜园店),https://you.ctrip.com/fooditem/beijing1/7896636-p1.html,卤煮是北京特有的一道传统小吃，传说本来是由五花肉制作，但因传入民间后人们觉得五花肉的价格太高，难以接受，便改为较为便... ,https://you.ctrip.com/food/beijing1/260402.html,https://dimg04.c-ctrip.com/images/tg/490/604/078/7ddd91dd732a4c318e3ebbc5efd441d6_R_220_140.jpg,7ddd91dd732a4c318e3ebbc5efd441d6_R_220_140.jpg,北京,lu-zhu
32bfa3e9-2650-45b0-be53-97e6134efa0c,涮羊肉,羊大爷涮肉(动物园店),https://you.ctrip.com/fooditem/beijing1/7763686-p1.html,说起北京的涮羊肉，人人皆知，有名的传统美食。因食材以羊肉为主，吃法简便、配上地道老北京铜锅，使羊肉味道更加鲜美，因此... ,https://you.ctrip.com/food/beijing1/15501297.html,https://dimg04.c-ctrip.com/images/tg/516/793/650/95cf3d26546b4c8da74e70cdbf3b5377_R_220_140.jpg,95cf3d26546b4c8da74e70cdbf3b5377_R_220_140.jpg,北京,shuan-yang-rou
1925acf9-3332-497c-83c5-1b5acd59d347,驴打滚,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7776685-p1.html,驴打滚是北京的一道知名小吃，主要由黄米面、黄豆面和红豆或红糖制作而成。黄米面卷着馅，再滚上黄豆面，三色的成品非常好看... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/1006080000002zrqt1438_R_220_140.jpg,1006080000002zrqt1438_R_220_140.jpg,北京,lu-da-gun
15c3e727-df40-4cb8-b837-f47715592609,爆肚,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7756413-p1.html,爆肚是京城名吃，名字听起来很简单，但实际上很有讲究。肚分为牛肚和羊肚，牛肚就按部位分了四种，羊肚更分了九种，按水爆、... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/tg/567/224/955/0bca577717684d458bbe4c3c4e67fced_R_220_140.jpg,0bca577717684d458bbe4c3c4e67fced_R_220_140.jpg,北京,bao-du
aca6cd9b-acb0-4f23-a7d9-279df36fd85d,炒肝儿,京味居(南菜园店),https://you.ctrip.com/fooditem/beijing1/8020707-p1.html,炒肝是由宋代的“熬肝”和“炒肺”演变的一种传统小吃，以淀粉勾芡，将切好的熟肠段放入沸汤，再放入生猪肝、蒜酱、葱花、姜... ,https://you.ctrip.com/food/beijing1/260402.html,https://dimg04.c-ctrip.com/images/tg/709/242/901/0b6c290a38de4f3da85d9df3212f4f37_R_220_140.jpg,0b6c290a38de4f3da85d9df3212f4f37_R_220_140.jpg,北京,chao-gan-er
a593ed57-d67e-4de7-a9ce-0457e8c9f9c6,糖火烧,羊大爷涮肉(动物园店),https://you.ctrip.com/fooditem/beijing1/7947187-p1.html,满族传统小吃，北京有名的早点之一。糖火烧的主料有面粉、红糖、桂花、芝麻油、芝麻酱等，制好的火烧要贴在炉子内壁上烤制，... ,https://you.ctrip.com/food/beijing1/15501297.html,https://dimg04.c-ctrip.com/images/100i0k000000c3xvu8666_R_220_140.jpg,100i0k000000c3xvu8666_R_220_140.jpg,北京,tang-huo-shao
8add2984-5ff5-4969-9a20-a3118cf8edb0,面茶,南来顺涮肉(陶然亭店),https://you.ctrip.com/fooditem/beijing1/7756422-p1.html,是北京非常具有特色的一道小吃。面茶不是茶，而是一种面食，是用黍子面或小米面煮成粥状，再淋上一层厚厚的芝麻酱，美味咸香... ,https://you.ctrip.com/food/beijing1/4953168.html,https://dimg04.c-ctrip.com/images/tg/191/954/917/f1e5e22d1fe5480c968baa751669b647_R_220_140.jpg,f1e5e22d1fe5480c968baa751669b647_R_220_140.jpg,北京,mian-cha
397dc672-26ca-4716-89b9-1f8a6a6daf3e,艾窝窝,海碗居(王府井店),https://you.ctrip.com/fooditem/beijing1/7950989-p1.html,艾窝窝是一道历史悠久的北京风味小吃，主料是糯米粉和面粉，可以根据个人口味包入各种各样的馅料，上锅蒸熟。做好之后的艾窝... ,https://you.ctrip.com/food/beijing1/15467720.html,https://dimg04.c-ctrip.com/images/tg/164/061/715/9ca272b7480c47ab9eba0c826ce1258f_R_220_140.jpg,9ca272b7480c47ab9eba0c826ce1258f_R_220_140.jpg,北京,ai-wo-wo
7429f39c-310e-442b-9c4d-856e7fbc3b64,奶油炸糕,南来顺饭庄·清真(南菜园店),https://you.ctrip.com/fooditem/beijing1/8034937-p1.html,非常出名的京味小吃，有着老北京十三绝的美誉。奶油炸糕外形呈圆形，颜色金黄，质地软糯，口感外焦里嫩，奶香味十足。 ,https://you.ctrip.com/food/beijing1/329691.html,https://dimg04.c-ctrip.com/images/100e0k000000c55d63EE1_R_220_140.jpg,100e0k000000c55d63EE1_R_220_140.jpg,北京,nai-you-zha-gao
0d57ee77-cc48-4fc0-84b3-1032a89a2746,豌豆黄,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7768103-p1.html,豌豆黄是北京春夏季节会有的时令甜品。将去皮的豌豆经过磨、煮、炒等一系列的工序，使其能聚而不散，凝成块状，然后切块摆盘... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/100n080000002zv8x48B5_R_220_140.jpg,100n080000002zv8x48B5_R_220_140.jpg,北京,wan-dou-huang
eaab5d8e-5d0a-4475-8095-4462e73b99e8,灌肠,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7788467-p1.html,灌肠是北京人发非常喜爱的大众街头小吃之一。用猪肥肠灌上碎肉、淀粉和其它调料一起煮熟，制作程度到灌肠不软不硬，然后油煎... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/tg/672/009/128/99596d3f74ce40d6a9f3594bd90ca780_R_220_140.jpg,99596d3f74ce40d6a9f3594bd90ca780_R_220_140.jpg,北京,guan-chang
a62ec3a4-a89f-44d5-b8d7-4cd68cbf5bc9,麻豆腐,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7756424-p1.html,喜欢喝豆汁儿的朋友一定不要错过的美食——麻豆腐，用布滤豆汁，留下来的豆渣就是麻豆腐的原料。由于同样是经过发酵，麻豆腐... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/tg/395/673/924/4aabf0ab60474adf9cb557f3bbd4d9a9_R_220_140.jpg,4aabf0ab60474adf9cb557f3bbd4d9a9_R_220_140.jpg,北京,ma-dou-fu
f8cf2167-c5ba-4e38-9e5e-402e08db08e9,京酱肉丝,郭林家常菜(西直门店),https://you.ctrip.com/fooditem/beijing1/7761431-p1.html,北京菜中的经典代表作京酱肉丝与烤鸭有异曲同工之妙，不同的是京酱肉丝的肉是猪肉，卷的饼皮是豆腐皮。切成细条的猪肉用甜面... ,https://you.ctrip.com/food/beijing1/329346.html,https://dimg04.c-ctrip.com/images/tg/167/565/403/e47e901960ea47b796c5cb72c10ce438_R_220_140.jpg,e47e901960ea47b796c5cb72c10ce438_R_220_140.jpg,北京,jing-jiang-rou-si
a21b7d6b-315c-47f0-9ba2-b7992344b434,老北京奶酪,锦府盐帮·张宅(远大店),https://you.ctrip.com/fooditem/beijing1/8084216-p1.html,从宫廷传出的一道奶制小吃，现在是北京街头常见的甜品。老北京奶酪是由牛奶和米酒蒸制而成，浓浓的奶香混合着淡淡的酒香，奶... ,https://you.ctrip.com/food/beijing1/15987160.html,https://dimg04.c-ctrip.com/images/tg/861/048/439/16a4edcfcf084376ad843d536f61b1fb_R_220_140.jpg,16a4edcfcf084376ad843d536f61b1fb_R_220_140.jpg,北京,lao-bei-jing-nai-luo
51863ef8-f008-476e-9afb-a6fc47d20987,羊蝎子,老冯烤羊蝎子馆(鼓楼西大街店),https://you.ctrip.com/fooditem/beijing1/7756431-p1.html,羊蝎子是指带里脊肉和脊髓的完整羊脊椎骨，因形状酷似蝎子因此得名。羊蝎子火锅历史悠久，吃完羊肉往锅内涮菜，味道十分鲜美... ,https://you.ctrip.com/food/beijing1/4957789.html,https://dimg04.c-ctrip.com/images/10080k000000c55fb744E_R_220_140.jpg,10080k000000c55fb744E_R_220_140.jpg,北京,yang-he-zi
ab655251-f92a-400e-82aa-fd17d39b7cbe,芥末墩,海碗居(增光路店),https://you.ctrip.com/fooditem/beijing1/7812749-p1.html,要说北京地道的百姓菜，非芥末墩莫属，每到大白菜上市的时候，看着大白菜就想起了芥末墩的味道。虽说原料易得，但是芥末墩做... ,https://you.ctrip.com/food/beijing1/157902.html,https://dimg04.c-ctrip.com/images/tg/836/051/559/83f3d54eecd8431c9e99de7266106076_R_220_140.jpg,83f3d54eecd8431c9e99de7266106076_R_220_140.jpg,北京,jie-mo-dun
717fe9b6-86c4-4ee8-9da2-8bb8748ec015,干炸丸子,丰泽园饭店,https://you.ctrip.com/fooditem/beijing1/7837677-p1.html,说到京菜不得不提的就是这干炸丸子，虽说是干炸丸子，吃起来却有酥嫩多汁的口感，是老北京人回忆中的传统味道。干炸丸子的原... ,https://you.ctrip.com/food/beijing1/333106.html,https://dimg04.c-ctrip.com/images/100r0k000000c3i1b2C91_R_220_140.jpg,100r0k000000c3i1b2C91_R_220_140.jpg,北京,gan-zha-wan-zi
f715a0de-ddb6-4aa9-b717-25c9047ac910,炒疙瘩,护国寺小吃(护国寺总店),https://you.ctrip.com/fooditem/beijing1/8016749-p1.html,炒疙瘩是北京特色面食，用水和面制成较硬的面团，或切或揪成骰子大小的面块儿，煮炒兼用的配上各种蔬菜丁，焦黄的炒疙瘩口感... ,https://you.ctrip.com/food/beijing1/4936235.html,https://dimg04.c-ctrip.com/images/10070k000000cirzw4BE8_R_220_140.jpg,10070k000000cirzw4BE8_R_220_140.jpg,北京,chao-ge-da
7837b39d-c8de-44c7-852f-a4b5b078c8e0,焦熘丸子,丰泽园饭店,https://you.ctrip.com/fooditem/beijing1/7982824-p1.html,焦熘丸子可以说是地道北京人都会做的家常菜，焦香的丸子淋上透亮的酱汁，酥脆多汁，木耳与青红椒点缀在盘中，煞是好看。丸子... ,https://you.ctrip.com/food/beijing1/333106.html,https://dimg04.c-ctrip.com/images/100g0k000000c4wexE147_R_220_140.jpg,100g0k000000c4wexE147_R_220_140.jpg,北京,jiao-liu-wan-zi
0fa77e28-b6f8-49e9-aa35-abe124806d24,豆汁儿,,https://you.ctrip.com/fooditem/beijing1/24100939-p1.html,豆汁儿是老北京人非常喜爱的特色风味，也是来北京旅游必尝试的一道小吃。它是制作由水磨绿豆制品剩下的汤水经过发酵而成的，... ,,https://dimg04.c-ctrip.com/images/100g0h00000090hsyB39F_R_220_140.jpg,100g0h00000090hsyB39F_R_220_140.jpg,北京,dou-zhi-er
